COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG4994	0.0000	0.0042	0.0025	0.0023	0.0011	0.0024	0.0013	0.0018	0.0014	0.0011	0.0007
COG4995	0.0000	0.0446	0.0161	0.0363	0.0159	0.0147	0.0072	0.0179	0.0100	0.0087	0.0055
COG4996	0.0000	0.0011	0.0028	0.0014	0.0029	0.0010	0.0024	0.0009	0.0024	0.0005	0.0012
COG4997	0.0000	0.0221	0.0070	0.0126	0.0028	0.0102	0.0042	0.0084	0.0041	0.0101	0.0053
COG4998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001
COG5000	0.0000	0.8585	0.1575	0.9063	0.1127	0.7675	0.2159	0.7405	0.2288	0.5367	0.1782
COG5001	0.0000	0.6192	0.1178	0.5543	0.1022	0.5117	0.0992	0.4555	0.1026	0.2740	0.0892
COG5002	0.0000	0.9838	0.0063	0.9820	0.0054	0.9324	0.0277	0.8016	0.0475	0.5644	0.0965
COG5003	0.0000	0.0065	0.0092	0.0067	0.0100	0.0063	0.0071	0.0060	0.0047	0.0022	0.0017
COG5004	0.0000	0.0130	0.0134	0.0083	0.0091	0.0103	0.0069	0.0107	0.0056	0.0101	0.0040
COG5005	0.0000	0.0890	0.0643	0.0729	0.0488	0.0394	0.0269	0.0196	0.0142	0.0104	0.0064
COG5006	0.0000	0.0017	0.0017	0.0016	0.0014	0.0008	0.0007	0.0008	0.0008	0.0004	0.0004
COG5007	0.0000	0.0020	0.0037	0.0025	0.0046	0.0032	0.0071	0.0052	0.0093	0.0083	0.0127
COG5008	0.0000	0.0579	0.1579	0.0605	0.1565	0.0616	0.1416	0.0591	0.1228	0.0366	0.0669
COG5009	0.1900	0.3185	0.2509	0.5120	0.2683	0.5883	0.2771	0.7387	0.2219	0.7402	0.2265
COG5010	0.0000	0.0122	0.0051	0.0081	0.0044	0.0127	0.0057	0.0203	0.0060	0.0241	0.0078
COG5011	0.0000	0.8860	0.0426	0.8710	0.0594	0.7771	0.1200	0.3977	0.1676	0.2281	0.0938
COG5012	0.0000	0.9798	0.0059	0.9887	0.0059	0.9540	0.0242	0.5953	0.1022	0.1133	0.0864
COG5013	0.0100	0.2890	0.1401	0.7145	0.1845	0.0163	0.0086	0.0092	0.0071	0.0027	0.0027
COG5014	0.0100	0.0963	0.0801	0.2217	0.1364	0.1235	0.0531	0.1524	0.0566	0.0313	0.0195
COG5015	0.0000	0.0297	0.0196	0.0236	0.0158	0.0496	0.0187	0.0549	0.0187	0.0541	0.0140
COG5016	0.0000	0.6586	0.1621	0.5641	0.1817	0.1938	0.1180	0.0506	0.0273	0.0509	0.0340
COG5017	0.0000	0.0592	0.0221	0.0701	0.0398	0.0489	0.0328	0.0190	0.0116	0.0166	0.0084
COG5018	0.0000	0.0058	0.0041	0.0042	0.0022	0.0019	0.0013	0.0024	0.0021	0.0044	0.0035
COG5019	0.0000	0.0008	0.0007	0.0006	0.0006	0.0016	0.0016	0.0022	0.0023	0.0035	0.0025
COG5020	0.0000	0.0001	0.0004	0.0002	0.0004	0.0002	0.0005	0.0002	0.0006	0.0003	0.0009
COG5021	0.0000	0.0004	0.0009	0.0005	0.0011	0.0004	0.0010	0.0004	0.0009	0.0004	0.0009
COG5022	0.0000	0.0008	0.0010	0.0010	0.0011	0.0005	0.0006	0.0004	0.0006	0.0003	0.0004
COG5023	0.0000	0.0002	0.0003	0.0002	0.0004	0.0001	0.0002	0.0002	0.0001	0.0002	0.0002
COG5024	0.0000	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG5025	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001
COG5026	0.0000	0.1526	0.1184	0.1537	0.1102	0.1058	0.0709	0.0451	0.0358	0.0282	0.0194
COG5027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5029	0.0000	0.0102	0.0044	0.0151	0.0062	0.0159	0.0080	0.0102	0.0050	0.0057	0.0028
COG5030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5031	0.0000	0.0002	0.0004	0.0002	0.0005	0.0004	0.0007	0.0008	0.0014	0.0010	0.0017
COG5032	0.0000	0.0009	0.0010	0.0012	0.0014	0.0008	0.0009	0.0011	0.0013	0.0012	0.0014
COG5033	0.0000	0.0015	0.0013	0.0020	0.0014	0.0011	0.0007	0.0007	0.0005	0.0003	0.0002
COG5034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5036	0.0000	0.0124	0.0045	0.0122	0.0057	0.0153	0.0064	0.0215	0.0087	0.0222	0.0102
COG5037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5038	0.0000	0.0001	0.0002	0.0001	0.0003	0.0001	0.0002	0.0001	0.0003	0.0002	0.0005
COG5039	0.0000	0.0086	0.0026	0.0110	0.0026	0.0056	0.0019	0.0041	0.0024	0.0051	0.0035
COG5040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5042	0.0000	0.0019	0.0013	0.0022	0.0016	0.0014	0.0006	0.0011	0.0004	0.0013	0.0007
COG5043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5044	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG5045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5046	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5048	0.0000	0.0050	0.0017	0.0046	0.0015	0.0072	0.0022	0.0050	0.0014	0.0029	0.0013
COG5049	0.0000	0.0011	0.0019	0.0014	0.0022	0.0012	0.0018	0.0011	0.0018	0.0015	0.0023
COG5050	0.0000	0.0022	0.0017	0.0029	0.0020	0.0014	0.0014	0.0010	0.0012	0.0011	0.0014
COG5051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5053	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001
COG5054	0.0000	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0002	0.0001	0.0002
COG5055	0.0000	0.0114	0.0075	0.0121	0.0083	0.0100	0.0068	0.0073	0.0047	0.0034	0.0025
COG5056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5057	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5059	0.0000	0.0002	0.0003	0.0003	0.0004	0.0002	0.0003	0.0003	0.0005	0.0003	0.0006
COG5061	0.0000	0.2447	0.0760	0.2396	0.1235	0.1761	0.0614	0.0474	0.0194	0.0241	0.0101
COG5062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5066	0.0000	0.0001	0.0001	0.0001	0.0001	0.0000	0.0001	0.0000	0.0001	0.0001	0.0001
COG5068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5069	0.0000	0.0004	0.0009	0.0005	0.0010	0.0003	0.0007	0.0003	0.0007	0.0003	0.0007
COG5070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5074	0.0000	0.0004	0.0004	0.0006	0.0005	0.0003	0.0003	0.0003	0.0003	0.0007	0.0008
COG5075	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5076	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5077	0.0000	0.0001	0.0002	0.0001	0.0002	0.0002	0.0005	0.0004	0.0011	0.0018	0.0047
COG5078	0.0000	0.0085	0.0044	0.0091	0.0065	0.0156	0.0125	0.0109	0.0078	0.0064	0.0033
COG5080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5083	0.0000	0.0194	0.0144	0.0184	0.0160	0.0153	0.0079	0.0074	0.0029	0.0051	0.0022
COG5087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5094	0.0000	0.0037	0.0019	0.0048	0.0030	0.0016	0.0006	0.0007	0.0004	0.0004	0.0002
COG5096	0.0000	0.0001	0.0002	0.0001	0.0003	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG5097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5106	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5107	0.0000	0.0027	0.0077	0.0034	0.0095	0.0022	0.0060	0.0033	0.0074	0.0077	0.0131
COG5108	0.0000	0.0034	0.0013	0.0038	0.0015	0.0026	0.0009	0.0023	0.0008	0.0020	0.0006
COG5110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5113	0.0000	0.0097	0.0037	0.0073	0.0027	0.0061	0.0035	0.0087	0.0046	0.0100	0.0070
COG5114	0.0000	0.0014	0.0016	0.0014	0.0018	0.0013	0.0017	0.0011	0.0014	0.0015	0.0017
COG5116	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5119	0.0000	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0001	0.0000	0.0001
COG5122	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5124	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5126	0.0000	0.0121	0.0096	0.0102	0.0067	0.0046	0.0047	0.0046	0.0046	0.0030	0.0031
COG5127	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5133	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001
COG5134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5135	0.0000	0.0009	0.0007	0.0009	0.0007	0.0019	0.0013	0.0041	0.0028	0.0070	0.0064
COG5137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5142	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5144	0.0000	0.0048	0.0068	0.0075	0.0078	0.0033	0.0040	0.0009	0.0012	0.0003	0.0004
COG5145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5146	0.0000	0.0119	0.0091	0.0106	0.0068	0.0157	0.0130	0.0070	0.0055	0.0165	0.0122
COG5147	0.0000	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0002	0.0004	0.0004	0.0008
COG5148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0001
COG5150	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5153	0.0000	0.0010	0.0017	0.0012	0.0024	0.0010	0.0016	0.0010	0.0015	0.0015	0.0022
COG5155	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5156	0.0000	0.0074	0.0033	0.0113	0.0044	0.0039	0.0016	0.0024	0.0012	0.0008	0.0004
COG5157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5158	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5160	0.0000	0.0002	0.0006	0.0003	0.0006	0.0003	0.0007	0.0004	0.0011	0.0010	0.0023
COG5161	0.0000	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0000	0.0001
COG5162	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5163	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5164	0.0000	0.0302	0.0155	0.0355	0.0150	0.0171	0.0074	0.0087	0.0048	0.0056	0.0024
COG5165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5166	0.0000	0.0021	0.0031	0.0023	0.0032	0.0017	0.0023	0.0012	0.0018	0.0007	0.0012
COG5167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5169	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5173	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5180	0.0000	0.0103	0.0051	0.0081	0.0024	0.0218	0.0149	0.0120	0.0057	0.0029	0.0017
COG5182	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5183	0.0000	0.0447	0.0177	0.0463	0.0155	0.0361	0.0225	0.0086	0.0042	0.0074	0.0052
COG5184	0.0000	0.0517	0.0254	0.0522	0.0296	0.0524	0.0249	0.0410	0.0163	0.0305	0.0089
COG5185	0.0000	0.0171	0.0058	0.0133	0.0048	0.0097	0.0045	0.0045	0.0017	0.0054	0.0027
COG5186	0.0000	0.0002	0.0004	0.0003	0.0005	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002
COG5187	0.0000	0.0006	0.0011	0.0008	0.0016	0.0006	0.0010	0.0005	0.0008	0.0005	0.0007
COG5188	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5189	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5190	0.0000	0.0013	0.0006	0.0012	0.0005	0.0010	0.0005	0.0011	0.0007	0.0008	0.0005
COG5192	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5195	0.0000	0.0001	0.0002	0.0002	0.0003	0.0002	0.0003	0.0002	0.0005	0.0002	0.0005
COG5196	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5198	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0001	0.0002
COG5199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0001
COG5206	0.0000	0.0001	0.0002	0.0002	0.0004	0.0002	0.0003	0.0003	0.0003	0.0005	0.0004
COG5207	0.0000	0.0010	0.0008	0.0011	0.0006	0.0007	0.0004	0.0013	0.0008	0.0014	0.0008
COG5209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5212	0.0000	0.0017	0.0022	0.0020	0.0026	0.0010	0.0014	0.0007	0.0012	0.0008	0.0012
COG5213	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5214	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5215	0.0000	0.0006	0.0010	0.0008	0.0012	0.0003	0.0005	0.0002	0.0003	0.0001	0.0002
COG5216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	0.0002	0.0001	0.0003
COG5218	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5219	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5222	0.0000	0.0002	0.0002	0.0002	0.0002	0.0001	0.0001	0.0001	0.0001	0.0000	0.0000
COG5225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5226	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001
COG5227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5235	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5236	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5238	0.0000	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0003	0.0002	0.0005	0.0002
COG5239	0.0000	0.0007	0.0004	0.0007	0.0005	0.0007	0.0004	0.0010	0.0007	0.0016	0.0010
COG5240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5244	0.0000	0.0106	0.0140	0.0074	0.0106	0.0036	0.0040	0.0012	0.0018	0.0004	0.0005
COG5245	0.0000	0.0003	0.0008	0.0003	0.0009	0.0003	0.0008	0.0003	0.0008	0.0004	0.0010
COG5246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5252	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5253	0.0000	0.0001	0.0001	0.0001	0.0001	0.0002	0.0002	0.0007	0.0005	0.0011	0.0006
COG5254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5255	0.0000	0.0049	0.0041	0.0048	0.0034	0.0040	0.0035	0.0020	0.0021	0.0021	0.0015
COG5256	0.0000	0.0004	0.0002	0.0004	0.0002	0.0007	0.0005	0.0014	0.0009	0.0016	0.0009
COG5258	0.0000	0.0000	0.0001	0.0001	0.0002	0.0001	0.0002	0.0001	0.0002	0.0001	0.0003
COG5259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5260	0.0000	0.0698	0.0438	0.0584	0.0431	0.0635	0.0401	0.0294	0.0271	0.0100	0.0057
COG5261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5262	0.0000	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001	0.0000	0.0001
COG5263	0.0000	0.0060	0.0055	0.0047	0.0054	0.0071	0.0062	0.0101	0.0070	0.0151	0.0098
COG5264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
COG5265	0.0000	0.0098	0.0230	0.0107	0.0246	0.0127	0.0305	0.0187	0.0397	0.0306	0.0629
COG5266	0.0000	0.4074	0.1298	0.3747	0.1256	0.4719	0.1555	0.3868	0.1579	0.1126	0.0575
COG5267	0.0000	0.0050	0.0024	0.0051	0.0025	0.0044	0.0023	0.0036	0.0013	0.0035	0.0010
COG5268	0.0000	0.0125	0.0049	0.0101	0.0042	0.0104	0.0025	0.0090	0.0024	0.0066	0.0025
COG5271	0.0000	0.0054	0.0024	0.0088	0.0045	0.0071	0.0034	0.0100	0.0070	0.0056	0.0038
COG5272	0.0000	0.0012	0.0004	0.0011	0.0003	0.0013	0.0005	0.0014	0.0005	0.0016	0.0007
COG5273	0.0000	0.0010	0.0013	0.0013	0.0014	0.0012	0.0011	0.0010	0.0010	0.0010	0.0008
COG5274	0.0000	0.0015	0.0008	0.0015	0.0009	0.0015	0.0008	0.0019	0.0007	0.0026	0.0009
COG5275	0.0000	0.0037	0.0026	0.0031	0.0026	0.0013	0.0008	0.0005	0.0004	0.0008	0.0007
COG5276	0.0000	0.0942	0.0454	0.0966	0.0555	0.0890	0.0366	0.0675	0.0257	0.0550	0.0219
COG5277	0.0000	0.0005	0.0004	0.0005	0.0004	0.0003	0.0003	0.0002	0.0002	0.0002	0.0002
COG5278	0.0000	0.0005	0.0004	0.0005	0.0003	0.0002	0.0003	0.0001	0.0001	0.0001	0.0001
COG5279	0.0000	0.0085	0.0062	0.0079	0.0075	0.0097	0.0086	0.0121	0.0093	0.0182	0.0190
COG5280	0.0000	0.0095	0.0038	0.0049	0.0024	0.0069	0.0024	0.0058	0.0018	0.0061	0.0017
COG5281	0.0000	0.0083	0.0054	0.0082	0.0065	0.0051	0.0040	0.0070	0.0040	0.0048	0.0056
COG5282	0.0000	0.0006	0.0009	0.0007	0.0010	0.0005	0.0008	0.0005	0.0009	0.0004	0.0007
COG5283	0.0000	0.0363	0.0085	0.0286	0.0070	0.0243	0.0077	0.0195	0.0052	0.0208	0.0045
