COG_ID	input_prob	mean_actual	sd_actual	mean_>0	sd_>0	mean_>0.01	sd_>0.01	mean_>0.04	sd_>0.04	mean_>0.099	sd_>0.099
COG0084	1.0000	0.9996	0.0003	0.9995	0.0005	0.9986	0.0017	0.9996	0.0004	0.9998	0.0003
COG0085	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0086	1.0000	0.9997	0.0004	0.9986	0.0014	0.9997	0.0004	0.9998	0.0002	0.9999	0.0002
COG0087	1.0000	0.9998	0.0002	0.9997	0.0003	0.9999	0.0001	0.9999	0.0001	0.9999	0.0001
COG0088	1.0000	0.9999	0.0001	0.9999	0.0001	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0089	1.0000	0.9999	0.0001	0.9998	0.0003	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0090	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0091	1.0000	1.0000	0.0000	1.0000	0.0001	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0092	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0093	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0094	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0095	1.0000	0.9992	0.0007	0.9998	0.0002	0.9998	0.0002	0.9996	0.0005	0.9993	0.0008
COG0096	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0097	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0098	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0099	1.0000	0.9999	0.0001	0.9998	0.0002	0.9999	0.0001	1.0000	0.0000	1.0000	0.0000
COG0100	1.0000	0.9999	0.0001	0.9997	0.0004	0.9999	0.0001	0.9999	0.0001	0.9999	0.0001
COG0101	1.0000	0.9941	0.0070	0.9912	0.0119	0.9941	0.0092	0.9978	0.0030	0.9979	0.0027
COG0102	1.0000	0.9998	0.0003	0.9986	0.0037	0.9998	0.0002	0.9999	0.0002	0.9999	0.0001
COG0103	1.0000	0.9997	0.0004	0.9999	0.0002	0.9997	0.0007	0.9998	0.0003	0.9999	0.0002
COG0104	1.0000	0.9986	0.0015	0.9984	0.0039	0.9962	0.0053	0.9980	0.0021	0.9993	0.0007
COG0105	1.0000	0.9885	0.0265	0.9944	0.0163	0.9955	0.0062	0.9888	0.0199	0.9924	0.0161
COG0106	0.9992	0.9991	0.0015	0.9988	0.0029	0.9993	0.0012	0.9994	0.0006	0.9989	0.0009
COG0107	1.0000	0.9993	0.0017	0.9994	0.0018	0.9996	0.0008	0.9996	0.0007	0.9988	0.0017
COG0108	0.9998	0.9980	0.0025	0.9998	0.0003	0.9864	0.0227	0.9942	0.0066	0.9941	0.0107
COG0109	0.9987	0.0297	0.0295	0.0165	0.0228	0.1072	0.1854	0.0798	0.1329	0.1328	0.1608
COG0110	1.0000	0.6549	0.1930	0.8756	0.1153	0.6707	0.2105	0.6468	0.2089	0.6834	0.2024
COG0111	1.0000	0.9947	0.0100	0.9955	0.0096	0.9993	0.0011	0.9978	0.0035	0.9924	0.0085
COG0112	1.0000	0.9999	0.0003	0.9999	0.0004	0.9998	0.0003	0.9999	0.0001	0.9999	0.0001
COG0113	1.0000	0.9982	0.0022	0.9997	0.0004	0.9979	0.0033	0.9972	0.0029	0.9945	0.0060
COG0114	0.9971	0.0421	0.0937	0.1340	0.2290	0.1406	0.2849	0.0880	0.2204	0.0947	0.1864
COG0115	1.0000	0.9994	0.0013	0.9998	0.0004	0.9993	0.0017	0.9994	0.0012	0.9991	0.0017
COG0116	0.9978	0.4858	0.1956	0.8700	0.0712	0.2971	0.2633	0.4251	0.2166	0.4890	0.1948
COG0117	0.9998	0.9994	0.0007	0.9999	0.0002	0.9942	0.0113	0.9984	0.0028	0.9989	0.0015
COG0118	1.0000	0.9932	0.0097	0.9927	0.0151	0.9906	0.0127	0.9931	0.0076	0.9936	0.0061
COG0119	1.0000	0.9996	0.0007	0.9999	0.0001	0.9997	0.0007	0.9995	0.0010	0.9990	0.0011
COG0120	0.0048	0.0199	0.0526	0.1468	0.2423	0.0368	0.1033	0.0197	0.0533	0.0062	0.0161
COG0121	0.0041	0.0331	0.0367	0.1464	0.1703	0.0150	0.0174	0.0109	0.0121	0.0175	0.0206
COG0122	0.9903	0.1709	0.2998	0.2438	0.3025	0.3782	0.3324	0.3385	0.2970	0.2216	0.2855
COG0123	1.0000	0.9999	0.0001	1.0000	0.0000	1.0000	0.0000	0.9999	0.0001	0.9997	0.0004
COG0124	1.0000	0.9999	0.0001	0.9991	0.0019	0.9999	0.0001	1.0000	0.0001	1.0000	0.0000
COG0125	1.0000	0.9993	0.0016	1.0000	0.0000	0.9991	0.0017	0.9996	0.0009	0.9992	0.0016
COG0126	1.0000	0.9994	0.0009	0.9992	0.0011	0.9995	0.0009	0.9998	0.0003	0.9998	0.0003
COG0127	1.0000	0.9997	0.0004	0.9983	0.0012	0.9992	0.0008	0.9994	0.0005	0.9995	0.0006
COG0128	1.0000	0.9994	0.0007	0.9999	0.0001	0.9997	0.0004	0.9995	0.0009	0.9987	0.0024
COG0129	0.9996	0.9861	0.0143	0.9887	0.0221	0.9872	0.0251	0.9847	0.0172	0.9802	0.0219
COG0130	1.0000	0.9987	0.0014	0.9975	0.0031	0.9987	0.0014	0.9990	0.0014	0.9988	0.0019
COG0131	0.9992	0.9956	0.0091	0.9966	0.0084	0.9981	0.0041	0.9974	0.0030	0.9932	0.0062
COG0132	0.9966	0.3444	0.1793	0.2355	0.1588	0.3330	0.2274	0.2824	0.2338	0.3631	0.2714
COG0133	1.0000	0.9969	0.0068	0.9999	0.0004	0.9991	0.0020	0.9992	0.0014	0.9976	0.0026
COG0134	0.9992	0.9976	0.0039	0.9995	0.0010	0.9985	0.0027	0.9986	0.0018	0.9976	0.0022
COG0135	0.9998	0.9839	0.0144	0.9935	0.0110	0.9878	0.0166	0.9866	0.0135	0.9830	0.0155
COG0136	1.0000	0.9996	0.0005	0.9999	0.0001	0.9998	0.0004	0.9996	0.0004	0.9992	0.0009
COG0137	0.9998	0.9971	0.0047	0.9985	0.0036	0.9993	0.0011	0.9986	0.0017	0.9982	0.0022
COG0138	0.9999	0.9998	0.0002	0.9999	0.0002	0.9999	0.0001	0.9999	0.0001	0.9998	0.0003
COG0139	0.9992	0.9962	0.0075	0.9973	0.0058	0.9980	0.0046	0.9983	0.0027	0.9952	0.0054
COG0140	0.9992	0.0265	0.0764	0.0329	0.0994	0.0341	0.0979	0.0417	0.1216	0.0406	0.1213
COG0141	0.9992	0.9980	0.0040	0.9981	0.0051	0.9985	0.0033	0.9986	0.0023	0.9973	0.0030
COG0142	1.0000	0.9998	0.0002	0.9998	0.0006	0.9999	0.0002	0.9999	0.0001	0.9998	0.0002
COG0143	1.0000	0.7751	0.2470	0.6570	0.2723	0.7839	0.2177	0.8114	0.2350	0.7214	0.2476
COG0144	1.0000	0.5836	0.2355	0.2259	0.2026	0.5321	0.2727	0.6010	0.2331	0.6866	0.2156
COG0145	0.9998	0.9519	0.0446	0.9990	0.0012	0.9367	0.0906	0.8989	0.1114	0.8440	0.1314
COG0146	0.9830	0.6037	0.2050	0.7922	0.1192	0.6647	0.2360	0.5698	0.2619	0.4655	0.2712
COG0147	1.0000	0.9976	0.0059	0.9997	0.0008	0.9980	0.0056	0.9984	0.0035	0.9972	0.0044
COG0148	1.0000	1.0000	0.0000	1.0000	0.0000	0.9999	0.0002	0.9999	0.0001	0.9999	0.0001
COG0149	1.0000	0.9876	0.0202	0.9789	0.0381	0.9654	0.0652	0.9783	0.0356	0.9930	0.0096
COG0150	0.9998	0.9975	0.0040	0.9943	0.0122	0.9982	0.0029	0.9980	0.0029	0.9975	0.0032
COG0151	1.0000	0.9987	0.0009	0.9988	0.0018	0.9992	0.0008	0.9992	0.0005	0.9990	0.0009
COG0152	0.9998	0.9990	0.0016	0.9973	0.0029	0.9994	0.0007	0.9993	0.0007	0.9992	0.0007
COG0153	0.9980	0.6930	0.2847	0.9801	0.0531	0.8220	0.2666	0.7251	0.2621	0.6239	0.2698
COG0154	1.0000	0.9951	0.0101	0.9989	0.0029	0.9985	0.0038	0.9989	0.0018	0.9981	0.0033
COG0155	0.9989	0.0938	0.1732	0.2236	0.2273	0.1364	0.2806	0.1084	0.2761	0.1163	0.2593
COG0156	1.0000	0.9802	0.0230	0.9527	0.0653	0.9828	0.0174	0.9708	0.0292	0.9730	0.0271
COG0157	1.0000	0.9934	0.0070	0.9958	0.0065	0.9938	0.0042	0.9879	0.0111	0.9786	0.0207
COG0158	0.1988	0.0061	0.0086	0.0035	0.0048	0.0159	0.0239	0.0117	0.0138	0.0325	0.0353
COG0159	0.9992	0.9956	0.0093	0.9989	0.0033	0.9978	0.0056	0.9981	0.0041	0.9966	0.0051
COG0160	1.0000	0.8075	0.1447	0.9815	0.0189	0.8565	0.1456	0.7894	0.1504	0.8007	0.1360
COG0161	0.9992	0.2810	0.1796	0.2551	0.2376	0.3088	0.2907	0.3109	0.2616	0.3319	0.2547
COG0162	1.0000	0.9998	0.0001	0.9993	0.0006	0.9997	0.0003	0.9998	0.0002	0.9999	0.0001
COG0163	0.9998	0.9960	0.0044	0.9885	0.0274	0.9940	0.0123	0.9971	0.0056	0.9974	0.0042
COG0164	1.0000	0.9928	0.0076	0.8366	0.2030	0.9858	0.0212	0.9806	0.0278	0.9909	0.0154
COG0165	0.9998	0.9966	0.0091	0.9985	0.0046	0.9992	0.0024	0.9986	0.0035	0.9981	0.0044
COG0166	1.0000	0.8499	0.1731	0.9647	0.0383	0.9201	0.1095	0.9111	0.1198	0.9347	0.0868
COG0167	1.0000	0.9999	0.0001	1.0000	0.0000	1.0000	0.0001	0.9999	0.0001	0.9999	0.0001
COG0168	1.0000	0.9949	0.0046	0.9943	0.0101	0.9914	0.0068	0.9966	0.0028	0.9982	0.0027
COG0169	1.0000	0.9985	0.0022	0.9995	0.0008	0.9987	0.0026	0.9987	0.0015	0.9976	0.0028
COG0170	0.9967	0.9845	0.0172	0.9944	0.0139	0.9799	0.0264	0.9664	0.0316	0.9657	0.0396
COG0171	1.0000	0.9994	0.0008	0.9985	0.0017	0.9995	0.0005	0.9996	0.0005	0.9995	0.0007
COG0172	1.0000	0.9996	0.0004	0.9984	0.0013	0.9995	0.0005	0.9997	0.0003	0.9998	0.0002
COG0173	1.0000	0.9998	0.0001	0.9999	0.0002	0.9999	0.0002	1.0000	0.0001	1.0000	0.0000
COG0174	1.0000	0.9940	0.0059	0.9949	0.0067	0.9936	0.0053	0.9945	0.0045	0.9933	0.0050
COG0175	0.9999	0.7031	0.2216	0.8553	0.1581	0.7646	0.1840	0.7691	0.2024	0.7850	0.1942
COG0176	1.0000	0.9949	0.0040	0.9975	0.0039	0.9951	0.0064	0.9856	0.0170	0.9883	0.0135
COG0177	1.0000	0.9958	0.0104	0.9994	0.0010	0.9940	0.0151	0.9938	0.0139	0.9944	0.0129
COG0178	1.0000	0.9766	0.0296	0.9796	0.0318	0.9672	0.0375	0.9875	0.0128	0.9912	0.0084
COG0179	0.9999	0.6576	0.2225	0.9566	0.0410	0.8254	0.1897	0.8385	0.1357	0.7544	0.1989
COG0180	1.0000	1.0000	0.0000	0.9997	0.0004	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0181	1.0000	0.9961	0.0051	0.9994	0.0010	0.9968	0.0034	0.9963	0.0038	0.9942	0.0061
COG0182	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0001	1.0000	0.0001
COG0183	1.0000	0.6235	0.3063	0.9792	0.0384	0.7541	0.2690	0.6107	0.3343	0.5961	0.3046
COG0184	1.0000	1.0000	0.0000	0.9999	0.0001	1.0000	0.0001	1.0000	0.0000	1.0000	0.0000
COG0185	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0186	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0187	1.0000	0.9993	0.0012	0.9972	0.0066	0.9998	0.0004	0.9999	0.0002	0.9999	0.0001
COG0188	1.0000	0.9960	0.0090	0.9821	0.0513	0.9987	0.0022	0.9995	0.0007	0.9997	0.0003
COG0189	1.0000	0.4477	0.2995	0.9046	0.1181	0.5989	0.3254	0.4818	0.3148	0.4374	0.3002
COG0190	1.0000	0.9983	0.0026	0.9995	0.0011	0.9980	0.0037	0.9993	0.0010	0.9989	0.0013
COG0191	1.0000	0.9888	0.0163	0.9869	0.0400	0.9992	0.0012	0.9981	0.0028	0.9970	0.0047
COG0192	1.0000	0.9975	0.0031	0.9982	0.0022	0.9935	0.0089	0.9980	0.0024	0.9988	0.0012
COG0193	1.0000	0.9986	0.0014	0.9978	0.0042	0.9983	0.0018	0.9992	0.0012	0.9994	0.0007
COG0194	1.0000	0.9954	0.0088	0.9889	0.0245	0.9914	0.0180	0.9956	0.0091	0.9981	0.0024
COG0195	1.0000	0.9998	0.0004	0.9989	0.0025	0.9999	0.0002	0.9997	0.0006	0.9998	0.0004
COG0196	1.0000	0.9996	0.0008	1.0000	0.0001	0.9997	0.0007	0.9997	0.0005	0.9995	0.0008
COG0197	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0198	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0199	1.0000	0.6426	0.2230	0.2079	0.1784	0.5742	0.2848	0.7128	0.1872	0.7478	0.1820
COG0200	1.0000	0.9999	0.0002	0.9999	0.0002	0.9999	0.0002	1.0000	0.0001	1.0000	0.0001
COG0201	1.0000	0.9999	0.0001	1.0000	0.0001	0.9999	0.0001	1.0000	0.0001	0.9999	0.0001
COG0202	1.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000
COG0203	1.0000	0.9995	0.0006	0.9996	0.0006	0.9992	0.0018	0.9995	0.0011	0.9996	0.0007
COG0204	1.0000	0.9887	0.0216	0.9929	0.0172	0.9873	0.0188	0.9938	0.0077	0.9958	0.0052
COG0205	1.0000	0.9999	0.0003	1.0000	0.0001	1.0000	0.0001	0.9999	0.0002	0.9999	0.0002
COG0206	1.0000	0.9998	0.0003	0.9990	0.0014	0.9999	0.0001	0.9999	0.0001	0.9999	0.0001
COG0207	0.6688	0.0194	0.0562	0.0403	0.1259	0.0389	0.1074	0.0247	0.0601	0.0280	0.0750
COG0208	0.0447	0.0000	0.0000	0.0001	0.0001	0.0003	0.0008	0.0001	0.0002	0.0000	0.0000
COG0209	1.0000	0.9998	0.0004	1.0000	0.0000	0.9999	0.0003	0.9998	0.0003	0.9996	0.0004
COG0210	1.0000	0.9999	0.0001	0.9999	0.0001	0.9999	0.0003	0.9999	0.0001	1.0000	0.0001
COG0211	1.0000	0.9987	0.0034	0.9997	0.0008	0.9975	0.0076	0.9979	0.0063	0.9993	0.0019
COG0212	0.9998	0.4664	0.1799	0.4835	0.2275	0.3097	0.1693	0.4559	0.2064	0.4097	0.1658
COG0213	1.0000	0.9873	0.0336	0.9997	0.0003	0.9965	0.0040	0.9915	0.0191	0.9814	0.0351
COG0214	0.7198	0.8381	0.3102	0.9966	0.0098	0.9019	0.2011	0.9179	0.1785	0.8793	0.2177
COG0215	1.0000	0.9998	0.0002	0.9995	0.0006	0.9996	0.0005	0.9999	0.0001	0.9999	0.0001
COG0216	1.0000	0.9997	0.0004	0.9999	0.0001	0.9996	0.0012	0.9997	0.0007	0.9999	0.0003
COG0217	1.0000	0.9925	0.0140	0.9947	0.0069	0.9881	0.0229	0.9948	0.0083	0.9966	0.0048
COG0218	1.0000	0.3315	0.3328	0.2763	0.2831	0.3006	0.3097	0.3186	0.3204	0.4039	0.3501
COG0219	1.0000	0.0492	0.1291	0.0689	0.2005	0.0949	0.2761	0.0939	0.2537	0.0975	0.2186
COG0220	1.0000	0.0676	0.1915	0.1293	0.2690	0.1000	0.2939	0.0985	0.2479	0.1320	0.2717
COG0221	0.9789	0.0968	0.1306	0.2012	0.2517	0.2165	0.2910	0.2008	0.2451	0.1445	0.1913
COG0222	1.0000	0.9994	0.0008	0.9999	0.0001	0.9992	0.0017	0.9994	0.0011	0.9994	0.0009
COG0223	1.0000	0.9993	0.0009	0.9995	0.0008	0.9991	0.0018	0.9996	0.0007	0.9997	0.0005
COG0224	1.0000	0.9860	0.0291	0.9823	0.0353	0.9858	0.0269	0.9922	0.0139	0.9886	0.0205
COG0225	1.0000	0.8327	0.2075	0.9980	0.0031	0.9119	0.1403	0.7934	0.1941	0.8227	0.1714
COG0226	1.0000	0.9954	0.0044	0.9995	0.0005	0.9975	0.0034	0.9982	0.0016	0.9956	0.0038
COG0227	1.0000	0.9948	0.0044	0.9947	0.0077	0.9925	0.0121	0.9964	0.0038	0.9969	0.0027
COG0228	1.0000	0.9988	0.0010	0.9980	0.0021	0.9973	0.0042	0.9986	0.0017	0.9990	0.0007
COG0229	1.0000	0.1263	0.1983	0.2164	0.2666	0.2183	0.2672	0.1944	0.2485	0.1607	0.2131
COG0230	1.0000	0.3746	0.2125	0.2570	0.1874	0.2319	0.1345	0.2999	0.1395	0.4842	0.1532
COG0231	1.0000	0.9993	0.0007	0.9993	0.0006	0.9994	0.0005	0.9996	0.0004	0.9997	0.0003
COG0232	1.0000	0.6173	0.2434	0.3413	0.3403	0.4906	0.3025	0.6997	0.2177	0.6763	0.2060
COG0233	1.0000	0.9994	0.0006	0.9996	0.0003	0.9988	0.0022	0.9993	0.0014	0.9996	0.0006
COG0234	1.0000	0.9985	0.0028	0.9996	0.0009	0.9980	0.0050	0.9987	0.0028	0.9985	0.0028
COG0235	1.0000	0.9979	0.0012	0.9995	0.0007	0.9990	0.0009	0.9991	0.0007	0.9985	0.0011
COG0236	1.0000	0.9987	0.0021	0.9992	0.0012	0.9986	0.0021	0.9992	0.0012	0.9993	0.0011
COG0237	1.0000	0.9996	0.0006	0.9994	0.0013	0.9991	0.0015	0.9995	0.0006	0.9994	0.0004
COG0238	1.0000	0.9981	0.0034	0.9991	0.0014	0.9974	0.0047	0.9986	0.0020	0.9990	0.0012
COG0239	1.0000	0.3599	0.2479	0.4261	0.3004	0.3936	0.2642	0.5251	0.2599	0.5637	0.2362
COG0240	1.0000	0.9872	0.0145	0.9814	0.0309	0.9761	0.0305	0.9842	0.0227	0.9867	0.0190
COG0241	1.0000	0.9802	0.0214	0.9940	0.0073	0.9907	0.0068	0.9854	0.0161	0.9875	0.0151
COG0242	1.0000	0.9989	0.0021	0.9977	0.0032	0.9947	0.0149	0.9986	0.0036	0.9994	0.0014
COG0243	1.0000	0.9912	0.0089	0.9998	0.0002	0.9921	0.0098	0.9812	0.0197	0.9726	0.0252
COG0244	1.0000	0.9956	0.0088	0.9872	0.0289	0.9956	0.0097	0.9977	0.0040	0.9979	0.0042
COG0245	1.0000	0.9995	0.0005	0.9787	0.0317	1.0000	0.0001	0.9999	0.0001	0.9999	0.0001
COG0246	0.0985	0.0382	0.0782	0.2472	0.3181	0.3141	0.2700	0.2942	0.2658	0.0075	0.0097
COG0247	1.0000	0.9813	0.0158	0.9967	0.0069	0.9886	0.0190	0.9856	0.0171	0.9802	0.0197
COG0248	1.0000	0.5218	0.2767	0.4506	0.3597	0.3958	0.2844	0.5692	0.2525	0.5977	0.2370
COG0249	1.0000	0.9979	0.0038	0.9999	0.0002	0.9974	0.0074	0.9965	0.0094	0.9973	0.0064
COG0250	1.0000	0.9993	0.0011	0.9993	0.0014	0.9996	0.0006	0.9997	0.0004	0.9998	0.0003
COG0251	1.0000	0.9930	0.0060	0.9993	0.0012	0.9968	0.0034	0.9947	0.0054	0.9922	0.0080
COG0252	0.9690	0.2653	0.1948	0.2529	0.1920	0.3698	0.2385	0.3159	0.2309	0.3800	0.2273
COG0253	1.0000	0.9962	0.0037	0.9976	0.0041	0.9987	0.0014	0.9979	0.0020	0.9981	0.0015
COG0254	1.0000	0.9980	0.0017	0.9984	0.0020	0.9985	0.0031	0.9990	0.0019	0.9992	0.0011
COG0255	1.0000	0.9998	0.0002	0.9990	0.0016	0.9998	0.0003	0.9998	0.0002	0.9998	0.0002
COG0256	1.0000	0.9999	0.0001	0.9999	0.0001	1.0000	0.0001	1.0000	0.0001	1.0000	0.0000
COG0257	1.0000	0.6156	0.1936	0.4771	0.1889	0.5507	0.2437	0.6154	0.2109	0.6604	0.2066
COG0258	1.0000	0.1259	0.1512	0.0268	0.0256	0.2774	0.2690	0.3146	0.2604	0.4367	0.2431
COG0259	0.0271	0.0002	0.0005	0.0024	0.0072	0.0032	0.0093	0.0001	0.0002	0.0002	0.0003
COG0260	0.9998	0.4142	0.2427	0.7997	0.2478	0.4082	0.2758	0.3471	0.2069	0.3428	0.2064
COG0261	1.0000	0.9991	0.0021	0.9998	0.0003	0.9981	0.0058	0.9979	0.0062	0.9993	0.0020
COG0262	0.9998	0.0189	0.0566	0.0833	0.2552	0.1006	0.3066	0.0718	0.2160	0.0559	0.1608
COG0263	0.9998	0.9678	0.0388	0.9960	0.0038	0.9768	0.0251	0.9617	0.0453	0.9630	0.0396
COG0264	1.0000	0.9996	0.0006	0.9999	0.0001	0.9985	0.0041	0.9993	0.0018	0.9996	0.0008
COG0265	0.0000	0.9963	0.0106	0.9996	0.0012	0.9990	0.0030	0.9969	0.0088	0.9953	0.0120
COG0266	0.9998	0.5288	0.2710	0.8718	0.2650	0.6909	0.3098	0.6496	0.2985	0.5589	0.2545
COG0267	1.0000	0.2806	0.1776	0.2610	0.2184	0.3077	0.2207	0.4928	0.1987	0.4879	0.1948
COG0268	1.0000	0.9962	0.0034	0.9982	0.0024	0.9951	0.0102	0.9965	0.0059	0.9978	0.0029
COG0269	0.0000	0.0812	0.0551	0.4443	0.2571	0.1687	0.1267	0.0240	0.0102	0.0218	0.0141
COG0270	0.9999	0.2521	0.2540	0.3076	0.2643	0.2707	0.2685	0.3708	0.2341	0.3760	0.2236
COG0271	0.0000	0.0007	0.0019	0.0012	0.0036	0.0004	0.0013	0.0003	0.0008	0.0003	0.0007
COG0272	1.0000	0.9985	0.0017	0.9951	0.0069	0.9988	0.0012	0.9994	0.0008	0.9996	0.0005
COG0274	1.0000	0.9932	0.0158	1.0000	0.0000	0.9982	0.0037	0.9965	0.0075	0.9955	0.0098
COG0275	1.0000	0.9997	0.0004	0.9996	0.0003	0.9997	0.0006	0.9998	0.0004	0.9999	0.0003
COG0276	0.9989	0.1243	0.1467	0.0831	0.0746	0.1329	0.1897	0.1392	0.1981	0.2185	0.2484
COG0277	1.0000	0.9959	0.0065	0.9998	0.0002	0.9997	0.0006	0.9965	0.0052	0.9958	0.0064
COG0278	0.0000	0.0005	0.0014	0.0013	0.0042	0.0002	0.0007	0.0002	0.0004	0.0002	0.0004
COG0279	1.0000	0.9988	0.0029	0.9999	0.0002	0.9992	0.0019	0.9984	0.0039	0.9990	0.0023
COG0280	1.0000	0.5554	0.2871	0.8646	0.1755	0.7123	0.2533	0.7530	0.2068	0.7226	0.2056
COG0281	1.0000	0.9604	0.0375	0.9808	0.0367	0.9822	0.0111	0.9790	0.0134	0.9715	0.0176
COG0282	1.0000	0.8869	0.1693	0.9970	0.0054	0.9267	0.1312	0.9537	0.0771	0.9407	0.0873
COG0283	1.0000	0.9855	0.0163	0.9976	0.0034	0.9947	0.0107	0.9923	0.0097	0.9838	0.0170
COG0284	1.0000	0.9948	0.0038	0.9917	0.0106	0.9962	0.0036	0.9942	0.0048	0.9931	0.0048
COG0285	1.0000	0.9996	0.0006	0.9998	0.0005	0.9994	0.0015	0.9996	0.0007	0.9996	0.0006
COG0286	1.0000	0.9925	0.0057	0.9997	0.0005	0.9947	0.0052	0.9956	0.0037	0.9934	0.0046
COG0287	1.0000	0.9942	0.0075	0.9979	0.0035	0.9948	0.0104	0.9953	0.0063	0.9948	0.0058
COG0288	1.0000	0.0708	0.0737	0.0976	0.1507	0.1386	0.2518	0.1138	0.1423	0.1184	0.1255
COG0289	1.0000	0.9900	0.0159	0.9920	0.0107	0.9946	0.0073	0.9923	0.0130	0.9915	0.0148
COG0290	1.0000	0.9990	0.0021	0.9994	0.0014	0.9985	0.0029	0.9992	0.0013	0.9995	0.0008
COG0291	1.0000	0.9968	0.0028	0.9986	0.0009	0.9956	0.0048	0.9959	0.0035	0.9971	0.0022
COG0292	1.0000	0.9994	0.0008	0.9997	0.0004	0.9981	0.0044	0.9993	0.0015	0.9995	0.0008
COG0293	0.0223	0.0656	0.1871	0.1064	0.3073	0.0648	0.1938	0.0076	0.0177	0.0097	0.0254
COG0294	0.9998	0.9396	0.0847	0.9134	0.1757	0.8697	0.1354	0.9323	0.0833	0.9195	0.0824
COG0295	1.0000	0.8963	0.0921	0.9164	0.1029	0.9123	0.0937	0.9633	0.0376	0.9427	0.0587
COG0296	1.0000	0.9492	0.0614	0.9731	0.0788	0.9864	0.0192	0.9797	0.0269	0.9826	0.0254
COG0297	1.0000	0.9848	0.0323	0.9957	0.0128	0.9942	0.0128	0.9900	0.0245	0.9906	0.0224
COG0298	0.9998	0.9998	0.0002	1.0000	0.0000	0.9998	0.0002	0.9996	0.0005	0.9998	0.0003
COG0299	0.9998	0.9946	0.0045	0.9960	0.0061	0.9945	0.0067	0.9954	0.0044	0.9953	0.0039
COG0300	1.0000	0.1647	0.2805	0.3220	0.2981	0.1506	0.3005	0.1442	0.2922	0.2125	0.2725
COG0301	0.9998	0.9958	0.0118	0.9984	0.0040	0.9830	0.0387	0.9835	0.0345	0.9928	0.0169
COG0302	0.9998	0.4864	0.2940	0.6916	0.3186	0.3755	0.3087	0.3495	0.2944	0.3448	0.2978
COG0303	1.0000	0.9998	0.0004	1.0000	0.0000	0.9999	0.0001	0.9993	0.0011	0.9990	0.0015
COG0304	1.0000	0.9973	0.0059	0.9998	0.0006	0.9981	0.0051	0.9993	0.0014	0.9981	0.0039
COG0305	1.0000	0.9999	0.0002	0.9999	0.0001	0.9999	0.0003	0.9999	0.0002	0.9999	0.0002
COG0306	0.9999	0.8342	0.2271	0.7804	0.2376	0.8930	0.1839	0.8057	0.2298	0.8108	0.2443
COG0307	0.9998	0.9978	0.0022	0.9997	0.0004	0.9845	0.0252	0.9944	0.0080	0.9958	0.0055
COG0308	1.0000	0.4527	0.2872	0.8535	0.1646	0.4900	0.3042	0.4161	0.2553	0.4877	0.2640
COG0309	0.9998	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0000	1.0000	0.0001
COG0310	0.9999	0.9898	0.0088	0.9982	0.0020	0.9950	0.0049	0.9941	0.0044	0.9881	0.0097
COG0311	0.7208	0.8321	0.3222	0.9908	0.0264	0.8902	0.2259	0.9043	0.2126	0.8823	0.2323
COG0312	1.0000	0.9993	0.0006	0.9989	0.0017	0.9990	0.0010	0.9994	0.0005	0.9985	0.0012
COG0313	0.9998	0.9953	0.0052	0.9926	0.0095	0.9973	0.0040	0.9985	0.0014	0.9988	0.0013
COG0314	0.9991	0.4121	0.2268	0.2928	0.2034	0.4922	0.2576	0.3465	0.2628	0.3697	0.2819
COG0315	0.9998	0.9993	0.0009	0.9998	0.0002	0.9995	0.0007	0.9984	0.0020	0.9978	0.0028
