COG_ID	input_prob	input_present	candidate	q_full_mean	q_full_sd	q_mask_neutral_mean	q_mask_neutral_sd	q_mask_absent_mean	q_mask_absent_sd	self_anchor_neutral	self_anchor_absent	residual_context	dropout_mean	dropout_consensus	anchor_support
COG0224	1	1	1	0.990236	0.0189298	0.977322	0.0423375	0.952523	0.102361	0.0129139	0.0377128	1.76519	0.987437	0.996875	0.961811
COG0225	1	1	1	0.835961	0.199988	0.757991	0.187	0.63007	0.204087	0.0779701	0.205892	-0.17737	0.999414	1	0.0234073
COG0226	1	1	1	0.997394	0.00262265	0.994847	0.00702519	0.990804	0.019742	0.00254685	0.00659055	3.76732	0.99919	1	0.384086
COG0227	1	1	1	0.994852	0.00406688	0.986588	0.0120482	0.962453	0.0472344	0.00826406	0.032399	1.55431	0.989088	1	0.194961
COG0228	1	1	1	0.99875	0.000950918	0.993742	0.00649376	0.975634	0.0320247	0.00500709	0.0231152	1.53624	0.98372	1	0.998156
COG0229	1	1	1	0.117207	0.203976	0.0473924	0.0906122	0.0143468	0.0238962	0.0698144	0.10286	-4.27112	0.765466	0.821875	0.00181027
COG0230	1	1	1	0.351628	0.206753	0.176042	0.126928	0.0666164	0.0572706	0.175586	0.285012	-3.03042	0.702745	0.721875	0.0376533
COG0231	1	1	1	0.999227	0.000786285	0.996314	0.00337968	0.985047	0.0125828	0.00291359	0.0141804	1.37734	0.995456	1	0.993771
COG0232	1	1	1	0.540972	0.289116	0.469544	0.276233	0.344452	0.267688	0.0714284	0.19652	-1.26215	0.872017	0.9375	0.203642
COG0233	1	1	1	0.999286	0.000821015	0.996395	0.00398503	0.986577	0.0206315	0.00289059	0.0127086	1.93919	0.987982	1	0.997386
COG0234	1	1	1	0.998658	0.00231327	0.994763	0.0108445	0.979828	0.0481873	0.00389481	0.01883	2.02427	0.996997	1	0.989659
COG0235	1	1	1	0.998426	0.000964919	0.997508	0.00138367	0.996906	0.0017179	0.000917971	0.00152022	5.19119	0.998643	1	0.979653
COG0236	1	1	1	0.998538	0.00223084	0.99651	0.00511754	0.991236	0.0137194	0.00202835	0.00730211	2.84898	0.999206	1	0.993777
COG0237	1	1	1	0.999403	0.000857495	0.997944	0.00296189	0.993293	0.011795	0.00145948	0.00611019	3.06773	0.997056	1	0.993045
COG0238	1	1	1	0.997925	0.00388445	0.993251	0.00845658	0.978244	0.0245633	0.00467336	0.0196803	1.74593	0.988433	1	0.995555
COG0239	1	1	1	0.402407	0.22354	0.236076	0.242506	0.145168	0.21877	0.166331	0.257239	-1.88289	0.893296	0.978125	0.0103126
COG0240	1	1	1	0.985695	0.0156674	0.974373	0.0310746	0.948096	0.0666174	0.011322	0.0375991	1.49998	0.993276	1	0.941186
COG0241	1	1	1	0.977928	0.0188859	0.951727	0.0325196	0.92236	0.0409977	0.0262012	0.0555679	2.95752	0.955897	1	0.046578
COG0242	1	1	1	0.998622	0.00210964	0.994054	0.0131065	0.976967	0.0577824	0.0045681	0.0216557	1.32577	0.996771	1	0.981028
COG0243	1	1	1	0.994236	0.00713961	0.985261	0.0167343	0.976858	0.0252534	0.00897437	0.0173772	3.62285	0.998932	1	0.039686
COG0244	1	1	1	0.996075	0.00789222	0.978717	0.0371738	0.932801	0.106168	0.0173577	0.0632739	0.698071	0.978584	0.996875	0.999381
COG0245	1	1	1	0.999338	0.000935373	0.996583	0.00426906	0.987709	0.018266	0.00275511	0.0116289	3.2561	0.959154	0.978125	0.986943
COG0246	0.3011	1	1	0.0734601	0.168972	0.051411	0.118076	0.0092008	0.0154086	0.0220491	0.0642593	-3.77692	0.46139	0.471875	0.0133758
COG0247	1	1	1	0.988098	0.011131	0.976957	0.0194045	0.963789	0.0400864	0.0111414	0.0243092	2.92089	0.999749	1	0.971063
COG0248	1	1	1	0.534609	0.268294	0.445595	0.260693	0.331591	0.259187	0.0890141	0.203018	-1.23418	0.909098	0.953125	0.0802388
COG0249	1	1	1	0.998496	0.00239013	0.996597	0.00264954	0.993242	0.00623146	0.00189912	0.00525439	4.03193	0.999301	1	0.935849
COG0250	1	1	1	0.999411	0.000995716	0.997291	0.00361414	0.99363	0.00703206	0.00211936	0.00578052	2.86489	0.997659	1	0.998516
COG0251	1	1	1	0.995509	0.00353289	0.991531	0.00631349	0.984886	0.0147597	0.00397813	0.0106232	2.88303	0.999695	1	0.871808
COG0252	0.9864	1	1	0.243196	0.157026	0.104164	0.0787005	0.0359146	0.0242846	0.139032	0.207282	-3.11261	0.840497	0.928125	0.00694967
COG0253	1	1	1	0.996896	0.00292424	0.993555	0.00590933	0.987584	0.0151129	0.00334108	0.00931203	3.40239	0.995918	1	0.971453
COG0254	1	1	1	0.997926	0.00171889	0.992436	0.00675989	0.975264	0.026411	0.00548995	0.0226617	1.65293	0.992028	1	0.994599
COG0255	1	1	1	0.999853	0.000118257	0.9991	0.000989237	0.993668	0.0106826	0.000753164	0.00618553	3.78666	0.995509	1	0.994525
COG0256	1	1	1	0.999938	0.000101022	0.999362	0.00118658	0.997515	0.00283743	0.000576258	0.00242275	4.04526	0.994634	1	0.999861
COG0257	1	1	1	0.60179	0.178276	0.386717	0.167554	0.207782	0.12323	0.215073	0.394007	-1.65239	0.611311	0.59375	0.185777
COG0258	1	1	1	0.112783	0.137405	0.0643996	0.0830908	0.0400248	0.0632344	0.0483837	0.0727585	-4.82287	0.786373	0.846875	0.713288
COG0259	0.0727	1	1	0.000299248	0.000712886	0.000270399	0.000637021	7.32899e-05	0.000140169	2.88486e-05	0.000225958	-9.1288	0.0590665	0	0.000533834
COG0260	0.9998	1	1	0.382108	0.232358	0.268902	0.167171	0.181697	0.113148	0.113206	0.200411	-1.87044	0.821528	0.8875	0.12792
COG0261	1	1	1	0.999088	0.00190699	0.995967	0.00945525	0.984627	0.0401231	0.00312042	0.0144604	2.02983	0.994707	1	0.992629
COG0262	0.9998	1	1	0.0161868	0.0469527	0.00265737	0.00755	0.000421706	0.00114239	0.0135294	0.0157651	-8.385	0.826953	0.909375	0.000790545
COG0263	0.9998	1	1	0.938374	0.076372	0.885762	0.140514	0.811305	0.229469	0.0526126	0.127069	0.621895	0.977952	1	0.142252
COG0264	1	1	1	0.999622	0.000484334	0.997914	0.00346023	0.989759	0.0233147	0.00170851	0.0098635	2.36345	0.993711	1	0.997811
COG0266	0.9998	1	1	0.572036	0.255172	0.443	0.209182	0.261963	0.14599	0.129036	0.310073	-1.64734	0.944918	0.984375	0.0912679
COG0267	1	1	1	0.256695	0.167293	0.12404	0.114597	0.0638898	0.0906351	0.132655	0.192805	-3.89094	0.758673	0.853125	0.122058
COG0268	1	1	1	0.996608	0.00266905	0.987738	0.0139336	0.958614	0.0638585	0.00886965	0.0379939	1.24473	0.992607	1	0.989906
COG0270	0.9999	1	1	0.237907	0.24358	0.13627	0.21867	0.0695442	0.129344	0.101637	0.168363	-2.28076	0.814125	0.95	0.00982448
COG0272	1	1	1	0.997184	0.00340817	0.991707	0.00987736	0.976579	0.0282671	0.00547677	0.020605	1.40996	0.994742	1	0.994485
COG0274	1	1	1	0.996089	0.00904558	0.993139	0.0118001	0.993308	0.00839574	0.00294971	0.0027808	4.90663	0.998274	1	0.93394
COG0275	1	1	1	0.999715	0.000253412	0.998327	0.0025936	0.993108	0.0146361	0.00138867	0.00660735	2.50621	0.99522	1	0.990194
COG0276	0.999	1	1	0.124439	0.139012	0.0666234	0.120209	0.0485787	0.120669	0.0578152	0.0758599	-3.05479	0.591236	0.61875	0.00148231
COG0277	1	1	1	0.99817	0.00275769	0.996485	0.00521457	0.995535	0.00720229	0.00168514	0.0026353	4.83045	0.999684	1	0.960277
COG0279	1	1	1	0.999086	0.00209169	0.995014	0.0103392	0.992213	0.00857339	0.00407177	0.00687289	5.25058	0.99219	1	0.0742959
COG0280	1	1	1	0.539536	0.266727	0.461329	0.28014	0.3399	0.271998	0.078207	0.199636	-1.23232	0.910088	0.965625	0.25582
COG0281	1	1	1	0.959856	0.0343153	0.892183	0.0634723	0.803463	0.120065	0.0676732	0.156393	1.40582	0.943075	0.99375	0.2613
COG0282	1	1	1	0.893384	0.156341	0.856274	0.161559	0.799765	0.210832	0.0371103	0.0936188	0.974074	0.991875	1	0.0564636
COG0283	1	1	1	0.990201	0.0103881	0.984667	0.0180709	0.963565	0.0562858	0.00553411	0.0266359	2.1562	0.993164	1	0.959342
COG0284	1	1	1	0.994536	0.00376817	0.982505	0.0152933	0.95604	0.0564097	0.0120317	0.0384962	1.53509	0.98594	1	0.950208
COG0285	1	1	1	0.999631	0.00067226	0.998916	0.00205197	0.997098	0.00679073	0.00071466	0.00253296	4.34921	0.998662	1	0.987164
COG0286	1	1	1	0.995181	0.00387616	0.98814	0.00866562	0.982162	0.0123923	0.00704169	0.0130192	3.76493	0.999336	1	0.0259804
COG0287	1	1	1	0.993066	0.00834243	0.977482	0.0392945	0.944872	0.111955	0.0155838	0.0481936	2.00431	0.994617	1	0.769197
COG0288	1	1	1	0.0606717	0.0758659	0.0205367	0.0240665	0.00772997	0.0110756	0.040135	0.0529417	-5.00664	0.804606	0.903125	0.00146008
COG0289	1	1	1	0.986839	0.019012	0.979639	0.0294054	0.960354	0.0721895	0.00719935	0.026485	1.94658	0.976439	1	0.981374
COG0290	1	1	1	0.998891	0.00243962	0.997459	0.00374369	0.99214	0.012278	0.00143242	0.00675124	2.72843	0.994053	1	0.997387
COG0291	1	1	1	0.997123	0.00218022	0.992148	0.00600275	0.978953	0.0244021	0.00497502	0.0181699	2.27944	0.989919	1	0.991189
COG0292	1	1	1	0.999392	0.000858418	0.997889	0.00296782	0.992972	0.0130764	0.00150365	0.00642014	2.8189	0.993654	1	0.997875
COG0293	0.032	1	1	0.0677354	0.190634	0.0666441	0.187558	0.0271048	0.0745904	0.00109122	0.0406306	-2.94986	0.046908	0	0.016444
COG0294	0.9998	1	1	0.935509	0.0889681	0.897519	0.161173	0.850589	0.228917	0.0379894	0.08492	0.886313	0.992559	1	0.951693
COG0295	1	1	1	0.920181	0.065574	0.85926	0.113244	0.767235	0.189818	0.0609214	0.152946	1.06372	0.958607	1	0.0353043
COG0296	1	1	1	0.943019	0.0709342	0.899107	0.144741	0.836525	0.244976	0.0439122	0.106494	1.36119	0.985622	1	0.749025
COG0297	1	1	1	0.987193	0.0246588	0.975864	0.0445852	0.960949	0.0801632	0.0113288	0.0262442	2.50181	0.99797	1	0.984154
COG0298	0.9998	1	1	0.999827	0.000167828	0.999097	0.0009329	0.997156	0.00249319	0.000729799	0.00267088	7.01337	0.990321	1	0.977694
COG0299	0.9998	1	1	0.993691	0.00499615	0.989996	0.0104809	0.978289	0.031753	0.00369555	0.0154024	2.60932	0.994661	1	0.96063
COG0300	1	1	1	0.159479	0.266651	0.102916	0.230222	0.0523068	0.12642	0.0565636	0.107173	-3.78002	0.94475	0.996875	0.00517366
COG0301	0.9998	1	1	0.995959	0.0106291	0.994417	0.0104602	0.982713	0.0198904	0.00154215	0.0132462	4.38728	0.837051	0.921875	0.0364359
COG0302	0.9998	1	1	0.508554	0.276002	0.465024	0.329189	0.3865	0.352334	0.0435303	0.122054	-0.843613	0.883101	0.95	0.00548028
COG0303	1	1	1	0.999894	0.000163061	0.999657	0.000468546	0.998972	0.00128732	0.000237703	0.000922918	6.44712	0.99989	1	0.896002
COG0304	1	1	1	0.998281	0.00379457	0.996824	0.0071083	0.994259	0.0147152	0.0014568	0.00402182	3.84646	0.99961	1	0.984645
COG0305	1	1	1	0.999845	0.000207162	0.999101	0.00125828	0.995508	0.00846366	0.000744045	0.00433671	2.85734	0.997464	1	0.998725
COG0306	0.9999	1	1	0.836942	0.20259	0.775199	0.23249	0.723232	0.265531	0.0617436	0.11371	1.01618	0.945201	0.990625	0.0246411
COG0307	0.9998	1	1	0.998559	0.00145593	0.996844	0.00290865	0.994334	0.00651739	0.00171518	0.00422448	4.64196	0.996264	1	0.904301
COG0308	1	1	1	0.458798	0.296328	0.337028	0.291678	0.247906	0.277137	0.12177	0.210892	-1.42105	0.983006	1	0.0175012
COG0309	0.9998	1	1	0.999977	2.9601e-05	0.999931	8.02756e-05	0.99984	0.000141741	4.68493e-05	0.000137627	9.48616	0.99952	1	0.980146
COG0310	0.9999	1	1	0.992613	0.00549481	0.978327	0.0131511	0.950903	0.0294844	0.0142863	0.0417104	4.35207	0.977197	1	0.968504
COG0311	0.7426	1	1	0.869887	0.243946	0.822655	0.295861	0.752679	0.309743	0.0472317	0.117208	2.18768	0.763533	0.80625	0.017638
COG0312	1	1	1	0.998928	0.000937313	0.99495	0.00434093	0.987445	0.00910578	0.00397772	0.0114827	4.3872	0.924358	0.984375	0.99007
COG0313	0.9998	1	1	0.99301	0.00738199	0.983336	0.0164051	0.967728	0.0316664	0.00967395	0.0252821	1.65944	0.994776	1	0.977378
COG0314	0.9992	1	1	0.449821	0.214335	0.239117	0.152047	0.114339	0.0951194	0.210704	0.335482	-2.09072	0.759883	0.878125	0.0044592
COG0315	0.9998	1	1	0.999515	0.000613033	0.998547	0.00202942	0.996225	0.00641386	0.000967681	0.00328988	5.25346	0.997518	1	0.702732
COG0316	0.9992	1	1	0.0857455	0.234423	0.0575565	0.16146	0.0266298	0.0747984	0.028189	0.0591157	-3.8655	0.72917	0.771875	0.00202961
COG0317	1	1	1	0.925852	0.0773562	0.85162	0.136	0.734528	0.235983	0.0742326	0.191324	-0.891444	0.998278	1	0.902966
COG0319	1	1	1	0.980917	0.0347865	0.963529	0.0628443	0.921491	0.154262	0.0173888	0.0594267	0.496271	0.974679	1	0.979652
COG0320	0.9999	1	1	0.999038	0.000977564	0.996485	0.00311143	0.994045	0.00558266	0.00255299	0.00499254	4.74635	0.996093	1	0.893535
COG0321	0.9987	1	1	0.870233	0.11818	0.760339	0.170691	0.613783	0.218384	0.109894	0.25645	0.520949	0.869171	0.959375	0.0283718
COG0322	1	1	1	0.92374	0.0652271	0.807953	0.138179	0.593266	0.255216	0.115787	0.330474	-2.21546	0.996879	1	0.982609
COG0323	1	1	1	0.999202	0.00172806	0.998723	0.0017776	0.998297	0.00171012	0.000479817	0.000905335	5.2195	0.999371	1	0.957101
COG0324	1	1	1	0.999269	0.00077518	0.997286	0.00427104	0.988472	0.0234296	0.00198269	0.0107969	2.22015	0.994825	1	0.987727
COG0325	1	1	1	0.999886	0.000227501	0.999651	0.000782904	0.999048	0.00238228	0.000234425	0.000837982	5.59812	0.998431	1	0.972119
COG0326	0.9996	1	1	0.393595	0.302856	0.292427	0.279737	0.193461	0.234014	0.101168	0.200134	-1.56707	0.97137	1	0.0101464
COG0327	1	1	1	0.953123	0.0458876	0.900148	0.0728876	0.814215	0.140022	0.0529748	0.138908	1.29348	0.97189	1	0.970559
COG0328	0.9998	1	1	0.523671	0.275527	0.374467	0.271334	0.232135	0.261115	0.149204	0.291536	-2.73913	0.963539	1	0.419302
COG0329	1	1	1	0.999157	0.00153653	0.99857	0.00258623	0.997663	0.00538268	0.000586987	0.00149375	4.40586	0.999219	1	0.99144
COG0330	1	1	1	0.99012	0.0125524	0.978997	0.0254671	0.959935	0.0543962	0.0111225	0.0301852	1.28603	0.99849	1	0.996997
COG0331	1	1	1	0.999691	0.000384717	0.998797	0.0019395	0.996378	0.00707915	0.000894129	0.00331354	4.50783	0.996952	1	0.972251
COG0332	1	1	1	0.999151	0.000975001	0.998239	0.00196292	0.997402	0.00377131	0.000912189	0.00174886	4.93031	0.999402	1	0.976814
COG0333	1	1	1	0.847912	0.143636	0.76328	0.143337	0.602608	0.204205	0.0846317	0.245304	-1.0121	0.890607	0.9875	0.327716
COG0334	1	1	1	0.995822	0.00555643	0.990637	0.00737565	0.984336	0.0106661	0.00518507	0.0114861	3.29971	0.998922	1	0.911956
COG0335	1	1	1	0.99945	0.000723741	0.996778	0.00443242	0.989567	0.0125987	0.00267255	0.00988281	2.30061	0.990756	1	0.998732
COG0336	1	1	1	0.999282	0.0007034	0.995736	0.00430578	0.987061	0.011368	0.003546	0.0122204	1.97123	0.993878	1	0.998115
COG0337	1	1	1	0.997691	0.00539339	0.993043	0.0181302	0.983218	0.0462613	0.00464755	0.0144727	2.74433	0.996994	1	0.0340837
COG0338	1	1	1	0.655757	0.146497	0.431696	0.211757	0.256467	0.243866	0.224061	0.39929	0.0114283	0.80332	0.89375	0.026062
COG0339	0.367	1	1	0.00153396	0.00326818	0.00120536	0.00282656	0.000766611	0.00211703	0.000328597	0.000767347	-6.56654	0.179259	0.090625	0.000806051
COG0340	1	1	1	0.998147	0.00194969	0.993176	0.0103728	0.97668	0.0450678	0.00497139	0.0214667	2.19643	0.998321	1	0.863081
COG0341	1	1	1	0.999859	0.000145325	0.999453	0.000534588	0.998918	0.00120011	0.000405669	0.000940859	5.32817	0.999225	1	0.992943
COG0342	1	1	1	0.999951	6.08329e-05	0.999685	0.000450811	0.999033	0.000984802	0.000265777	0.000918448	6.34561	0.994238	1	0.996191
COG0343	1	1	1	0.97722	0.0192452	0.95847	0.0343144	0.911944	0.0788643	0.0187497	0.0652757	0.512416	0.992915	1	0.984095
COG0344	1	1	1	0.994007	0.00810191	0.992369	0.00889555	0.985206	0.0191427	0.00163823	0.00880158	3.44613	0.963165	0.990625	0.985859
COG0345	1	1	1	0.983309	0.0266839	0.959061	0.0706393	0.908745	0.161657	0.0242478	0.0745636	1.10292	0.988807	1	0.873697
COG0347	1	1	1	0.990796	0.00877377	0.977319	0.0158531	0.967908	0.0230721	0.0134767	0.0228881	2.88348	0.995094	1	0.894708
COG0348	1	1	1	0.997577	0.00216685	0.993902	0.00589853	0.988887	0.0133511	0.00367498	0.00869036	4.6235	0.999399	1	0.896111
COG0349	1	1	1	0.0346235	0.0629089	0.0107366	0.0172896	0.0034489	0.00445291	0.0238869	0.0311746	-5.49884	0.452848	0.44375	0.00508744
COG0350	1	1	1	0.98015	0.0310876	0.969448	0.0259989	0.944037	0.0335487	0.0107015	0.0361131	1.56244	0.998481	1	0.981751
COG0351	0.9992	1	1	0.872614	0.108773	0.764289	0.184085	0.612229	0.252996	0.108325	0.260384	0.175687	0.952172	0.975	0.00910668
COG0352	1	1	1	0.873286	0.170333	0.797467	0.213654	0.736541	0.264963	0.0758192	0.136745	0.63016	0.9565	0.98125	0.0799827
COG0353	1	1	1	0.745329	0.1574	0.583493	0.22833	0.376539	0.269852	0.161836	0.368791	-2.61939	0.978386	1	0.164492
COG0354	0.0077	1	1	0.000573871	0.00135896	0.000567353	0.00134272	0.000139722	0.000287145	6.5178e-06	0.000434148	-8.58239	0.0047899	0	0.00151052
COG0355	1	1	1	0.955192	0.0945633	0.916011	0.168822	0.854326	0.241873	0.0391815	0.100866	0.613919	0.951577	0.996875	0.194686
COG0356	1	1	1	0.99604	0.00656439	0.988249	0.0209794	0.974316	0.060109	0.00779134	0.0217242	2.37283	0.99215	0.996875	0.849861
COG0357	1	1	1	0.96203	0.0683229	0.932354	0.109481	0.860794	0.20249	0.0296754	0.101236	0.503012	0.99205	1	0.947798
COG0358	1	1	1	0.990928	0.00787438	0.95286	0.0453467	0.82483	0.175073	0.0380686	0.166099	-1.328	0.997264	1	0.98228
COG0359	1	1	1	0.999729	0.000589198	0.999282	0.000929919	0.997757	0.00237877	0.000446558	0.00197166	4.00158	0.993564	1	0.998164
COG0360	1	1	1	0.997157	0.00471997	0.988615	0.0132039	0.968021	0.0442141	0.00854188	0.0291364	1.44929	0.985949	1	0.994546
COG0361	1	1	1	0.999714	0.000502141	0.998432	0.00268732	0.995346	0.00723917	0.0012818	0.00436789	3.09679	0.991122	1	0.99951
COG0362	0.6271	1	1	0.748143	0.239001	0.673709	0.266833	0.54301	0.275678	0.0744337	0.205133	1.14711	0.928309	0.9875	0.0170827
COG0363	1	1	1	0.877954	0.143207	0.828192	0.219413	0.74874	0.300575	0.0497622	0.129214	0.736675	0.987398	1	0.756104
COG0364	0.9999	1	1	0.702165	0.250653	0.631844	0.266674	0.528371	0.294602	0.0703208	0.173794	0.274334	0.972809	0.996875	0.61247
COG0365	1	1	1	0.465474	0.243319	0.374428	0.229155	0.248639	0.172329	0.091046	0.216835	-1.78869	0.97339	0.996875	0.0197216
COG0366	1	1	1	0.8297	0.187234	0.754771	0.249454	0.683139	0.303056	0.0749288	0.146561	0.184874	0.999209	1	0.935997
COG0367	1	1	1	0.802045	0.154275	0.675298	0.232393	0.531994	0.289345	0.126746	0.270051	-0.239273	0.991678	1	0.0257501
COG0368	0.9992	1	1	0.849624	0.10997	0.793446	0.148944	0.730039	0.215184	0.0561774	0.119585	1.56824	0.986026	1	0.613876
COG0369	1	1	1	0.999478	0.00066089	0.998725	0.00121869	0.997347	0.00240678	0.000753164	0.00213099	6.52395	0.998182	1	0.988632
COG0370	1	1	1	0.99999	2.59081e-05	0.999967	6.70235e-05	0.999912	0.000128492	2.22921e-05	7.80821e-05	9.15571	0.999517	1	0.97732
