family_id	COG_xref	P_root_omin1	P_root_omin4
arCOG01704	COG00452	1.0000	0.9999
arCOG01706	COG00508	1.0000	0.9999
arCOG00217	COG00303	1.0000	0.9999
arCOG01545	COG00650	1.0000	0.9999
arCOG02431	COG01611	1.0000	0.9999
arCOG04421	COG00152	1.0000	0.9999
arCOG00929	COG01515	1.0000	0.9999
arCOG04112	COG01736	1.0000	0.9997
arCOG00312	COG00450	1.0000	0.9999
arCOG00214	COG00521	1.0000	0.9999
arCOG02165	COG01305	1.0000	0.9998
arCOG01222	COG00615	1.0000	0.9996
arCOG00987	COG00130	1.0000	0.9999
arCOG01034	COG01618	1.0000	0.9999
arCOG01950	COG02075	1.0000	0.9999
arCOG00498	COG00491	1.0000	0.9998
arCOG02695	COG02037	1.0000	0.9998
arCOG02742	COG01721	1.0000	0.9997
arCOG01432	COG01350	1.0000	1.0000
arCOG04149	COG01499	1.0000	0.9997
arCOG00874	COG01061	1.0000	0.9997
arCOG01039	COG02019	1.0000	0.9999
arCOG00027	COG00076	1.0000	0.9999
arCOG04428	COG00409	1.0000	0.9999
arCOG02265	COG00598	1.0000	0.9999
arCOG01703	COG00163	1.0000	0.9999
arCOG02190	COG00798	1.0000	0.9999
arCOG03199	COG00472	1.0000	0.9998
arCOG04427	COG00298	1.0000	0.9999
arCOG01020	COG00683	1.0000	0.9993
arCOG01115	COG01571	1.0000	0.9999
arCOG00910	COG02263	1.0000	0.9999
arCOG04226	COG00235	1.0000	0.9999
arCOG01890	COG02309	1.0000	0.9999
arCOG00919	COG01591	1.0000	0.9999
arCOG00872	COG01111	1.0000	0.9999
arCOG02108	COG02445	1.0000	0.9999
arCOG04263	COG01829	1.0000	0.9999
arCOG04490	COG01945	1.0000	0.9999
arCOG04116	COG01855	1.0000	0.9999
arCOG00608	COG03620	1.0000	0.9999
arCOG01093	COG02406	1.0000	0.9999
arCOG01650	COG02267	1.0000	0.9999
arCOG00239	COG01024	1.0000	0.9983
arCOG03686	COG01765	1.0000	0.9999
arCOG02123	COG01895	1.0000	0.9990
arCOG01607	COG00674	1.0000	0.9997
arCOG04194	COG01343	1.0000	0.9999
arCOG00493	COG00057	1.0000	0.9999
arCOG04407	COG01951	1.0000	0.9999
arCOG00093	COG00034	1.0000	0.9996
arCOG04060	COG01709	1.0000	0.9997
arCOG02706	COG00346	1.0000	0.9999
arCOG00463	COG01833	1.0000	0.9999
arCOG04443	COG01850	1.0000	0.9999
arCOG04702	COG01881	1.0000	0.9999
arCOG02358	COG00642	1.0000	0.9853
arCOG02304	COG01804	1.0000	0.9989
arCOG00394	COG00640	1.0000	0.9995
arCOG00020	COG00351	1.0000	0.9999
arCOG00129	COG00863	1.0000	0.9998
arCOG01052	COG00022	1.0000	0.9999
arCOG04619	COG03428	1.0000	0.9998
arCOG02148	COG00599	1.0000	0.9998
arCOG04425	COG00394	1.0000	0.9999
arCOG04231	COG01324	1.0000	0.9999
arCOG01337	COG00045	1.0000	0.9999
arCOG02849	COG00003	1.0000	0.9996
arCOG02263	COG02450	1.0000	0.9999
arCOG04410	COG01578	1.0000	0.9999
arCOG02876	COG00726	1.0000	0.9999
arCOG04414	COG02892	1.0000	0.9999
arCOG01530	COG00315	1.0000	0.9999
arCOG00304	COG01387	1.0000	0.9997
arCOG02079	COG01361	1.0000	0.9999
arCOG02763	COG02608	1.0000	0.9995
arCOG02013	COG00213	1.0000	0.9999
arCOG00934	COG01313	1.0000	0.9999
arCOG01997	COG02095	1.0000	0.9998
arCOG04459	COG00379	1.0000	0.9999
arCOG02007	COG01331	1.0000	0.9997
arCOG01033	COG00169	1.0000	0.9999
arCOG00617	COG00107	1.0000	0.9999
arCOG01213	COG00561	1.0000	0.9999
arCOG00144	COG00477	1.0000	0.9851
arCOG01206	COG01669	1.0000	0.9994
arCOG04180	COG01980	1.0000	0.9999
arCOG01947	COG01280	1.0000	0.9998
arCOG00112	COG00137	1.0000	0.9999
arCOG00930	COG02896	1.0000	0.9999
arCOG04212	COG01661	1.0000	0.9999
arCOG00064	COG00505	1.0000	0.9999
arCOG02197	COG01617	1.0000	0.9999
arCOG02287	COG00393	1.0000	0.9998
arCOG00494	COG00136	1.0000	0.9999
arCOG01040	COG00529	1.0000	0.9999
arCOG00077	COG00403	1.0000	0.9999
arCOG01306	COG01222	1.0000	0.9992
arCOG00980	COG01047	1.0000	0.9996
arCOG04122	COG01756	1.0000	0.9999
arCOG00458	COG01913	1.0000	0.9999
arCOG02046	COG03875	1.0000	0.9999
arCOG01005	COG00803	1.0000	0.9997
arCOG00684	COG00675	1.0000	0.9971
arCOG01138	COG01310	1.0000	0.9999
arCOG04133	COG00082	1.0000	0.9999
arCOG00034	COG00311	1.0000	0.9998
arCOG06192	COG00642	1.0000	0.9965
arCOG03633	COG01714	1.0000	0.9999
arCOG00417	COG00468	1.0000	0.9996
arCOG04303	COG01634	1.0000	0.9999
arCOG01481	COG01488	1.0000	0.9999
arCOG01021	COG00683	1.0000	0.9996
arCOG00352	COG01084	1.0000	0.9999
arCOG00683	COG00675	1.0000	0.9970
arCOG01860	COG01418	1.0000	0.9999
arCOG02097	COG00710	1.0000	0.9999
arCOG00639	COG00150	1.0000	0.9997
arCOG04949	COG03808	1.0000	0.9999
arCOG02499	COG03420	1.0000	0.9955
arCOG02238	COG01342	1.0000	0.9999
arCOG01043	COG01931	1.0000	0.9999
arCOG00535	COG02104	1.0000	0.9999
arCOG04415	COG00151	1.0000	0.9999
arCOG00786	COG01468	1.0000	0.9999
arCOG04465	COG00059	1.0000	0.9999
arCOG00186	COG03845	1.0000	1.0000
arCOG04772	COG00576	1.0000	0.9998
arCOG02248	COG00310	1.0000	0.9999
arCOG04248	COG00846	1.0000	0.9999
arCOG00228	COG03585	1.0000	0.9996
arCOG00662	COG02516	1.0000	0.9999
arCOG05128	COG01145	1.0000	0.9999
arCOG02817	COG00285	1.0000	0.9999
arCOG00102	COG00047	1.0000	0.9999
arCOG02595	COG00745	1.0000	0.9977
arCOG01484	COG01985	1.0000	0.9999
arCOG04362	COG04742	1.0000	0.9990
arCOG04075	COG00214	1.0000	0.9998
arCOG03202	COG00826	1.0000	0.9998
arCOG02650	COG01035	1.0000	0.9999
arCOG01831	COG01665	1.0000	1.0000
arCOG02464	COG00041	1.0000	0.9999
arCOG00541	COG01236	1.0000	0.9993
arCOG04502	COG02402	1.0000	0.9999
arCOG01482	COG00157	1.0000	0.9999
arCOG01594	COG00458	1.0000	0.9996
arCOG04678	COG02109	1.0000	0.9999
arCOG04151	COG02237	1.0000	0.9996
arCOG04358	COG01526	1.0000	0.9999
arCOG04140	COG01888	1.0000	0.9999
arCOG04311	COG01896	1.0000	0.9999
arCOG04253	COG01415	1.0000	0.9999
arCOG03714	COG01328	1.0000	0.9999
arCOG04238	COG01767	1.0000	0.9999
arCOG04108	COG02051	1.0000	0.9999
arCOG03460	COG02120	1.0000	0.9999
arCOG02146	COG02033	1.0000	0.9996
arCOG01268	COG01758	1.0000	0.9999
arCOG00692	COG00402	1.0000	0.9999
arCOG00641	COG00046	1.0000	0.9999
arCOG03473	COG05421	1.0000	0.9973
arCOG00441	COG00714	1.0000	0.9996
arCOG01167	COG01529	1.0000	0.9934
arCOG00532	COG01763	1.0000	0.9999
arCOG04201	COG00365	1.0000	0.9991
arCOG02035	COG03894	1.0000	0.9999
arCOG01511	COG00145	1.0000	0.9999
arCOG01486	COG01658	1.0000	0.9999
arCOG03837	COG00095	1.0000	0.9999
arCOG00777	COG02050	1.0000	0.9989
arCOG04318	COG02178	1.0000	0.9999
arCOG02466	COG03277	1.0000	0.9999
arCOG00862	COG00548	1.0000	0.9999
arCOG02708	COG00346	1.0000	0.9994
arCOG00495	COG00002	1.0000	0.9999
arCOG00353	COG02262	1.0000	0.9999
arCOG02999	COG01917	1.0000	0.9998
arCOG00193	COG01116	1.0000	0.9994
arCOG01883	COG01351	1.0000	0.9999
arCOG00609	COG00750	1.0000	0.9999
arCOG02741	COG00422	1.0000	0.9998
arCOG00558	COG00513	1.0000	0.9996
arCOG00889	COG01743	1.0000	0.9999
arCOG03529	COG00500	1.0000	0.9982
arCOG01367	COG01091	1.0000	0.9998
arCOG04175	COG02157	1.0000	0.9999
arCOG04262	COG01701	1.0000	0.9999
arCOG01487	COG02131	1.0000	0.9998
arCOG01723	COG01437	1.0000	0.9996
arCOG01270	COG00559	1.0000	0.9960
arCOG00261	COG01079	1.0000	0.9999
arCOG00073	COG00175	1.0000	0.9999
arCOG01803	COG00715	1.0000	0.9994
arCOG02292	COG00546	1.0000	0.9999
arCOG01665	COG02026	1.0000	0.9993
arCOG04301	COG01469	1.0000	0.9999
arCOG01378	COG01524	1.0000	0.9999
arCOG01983	COG00135	1.0000	0.9999
arCOG00079	COG00293	1.0000	0.9999
arCOG04462	COG01828	1.0000	0.9999
arCOG00480	COG01575	1.0000	0.9992
arCOG02625	COG01451	1.0000	0.9888
arCOG01053	COG03959	1.0000	0.9999
arCOG01026	COG01907	1.0000	0.9995
arCOG00925	COG00411	1.0000	0.9996
arCOG01940	COG00340	1.0000	0.9999
arCOG04227	COG01832	1.0000	0.9999
arCOG01455	COG01064	1.0000	0.9926
arCOG00555	COG01205	1.0000	0.9999
arCOG00076	COG01003	1.0000	0.9999
arCOG02208	COG00040	1.0000	0.9999
arCOG04157	COG00270	1.0000	0.9989
arCOG01978	COG00294	1.0000	0.9999
arCOG01274	COG04177	1.0000	0.9961
arCOG01499	COG01029	1.0000	0.9981
arCOG02674	COG01153	1.0000	0.9982
arCOG03158	COG01372	1.0000	0.9998
arCOG02948	COG00366	1.0000	0.9921
arCOG01705	COG01036	1.0000	0.9992
arCOG01046	COG00563	1.0000	0.9999
arCOG02959	COG02234	1.0000	0.9999
arCOG00246	COG00039	1.0000	0.9997
arCOG07235	SC.00003	1.0000	0.9996
arCOG00260	COG04603	1.0000	0.9999
arCOG00449	COG00589	1.0000	0.9901
arCOG01683	COG00640	1.0000	0.9998
arCOG01565	COG00618	1.0000	0.9999
arCOG00215	COG01058	1.0000	0.9999
arCOG01273	COG04177	1.0000	0.9998
arCOG04454	COG00327	1.0000	0.9993
arCOG02636	COG00827	1.0000	0.9987
arCOG01025	COG01685	1.0000	0.9999
arCOG10338	SC.00914	1.0000	0.9996
arCOG01304	COG01637	1.0000	0.9999
arCOG02833	COG00265	1.0000	0.9997
arCOG04733	COG02042	1.0000	0.9999
arCOG00547	COG00595	1.0000	0.9999
arCOG01218	COG00526	1.0000	0.9999
arCOG01078	COG00494	1.0000	0.9996
arCOG00147	COG00477	1.0000	0.9998
arCOG04188	COG01898	1.0000	0.9999
arCOG00097	COG02218	1.0000	0.9995
arCOG00089	COG00118	1.0000	0.9999
arCOG00926	COG00411	1.0000	0.9949
arCOG01051	COG03958	1.0000	0.9999
arCOG01731	COG00534	1.0000	0.9982
arCOG00693	COG01001	1.0000	0.9999
arCOG00255	COG00077	1.0000	0.9999
arCOG04461	COG01229	1.0000	0.9996
arCOG00223	COG02005	1.0000	0.9999
arCOG01381	COG00463	1.0000	0.9996
arCOG04290	COG01656	1.0000	0.9999
arCOG01377	COG03379	1.0000	0.9990
arCOG01748	COG00165	1.0000	0.9997
arCOG03146	COG01372	1.0000	0.9994
arCOG04309	COG01912	1.0000	0.9999
arCOG04045	COG00129	1.0000	0.9997
arCOG01910	COG01030	1.0000	0.9999
arCOG00086	COG00512	1.0000	0.9996
arCOG04124	COG02835	1.0000	0.9953
arCOG00474	COG00212	1.0000	0.9998
arCOG01153	COG01409	1.0000	0.9996
arCOG02519	COG03420	1.0000	0.9942
arCOG01679	COG00640	1.0000	0.9996
arCOG02078	COG01852	1.0000	0.9999
arCOG01269	COG00559	1.0000	0.9999
arCOG02626	COG00732	1.0000	0.9988
arCOG00332	COG00247	1.0000	0.9778
arCOG01108	COG01473	1.0000	0.9933
arCOG00516	COG03467	1.0000	0.9981
arCOG00198	COG01120	1.0000	0.9946
arCOG01350	COG03199	1.0000	0.9999
arCOG01926	COG01319	1.0000	0.9884
arCOG04488	COG02164	1.0000	0.9998
arCOG04298	COG01839	1.0000	0.9997
arCOG00701	COG00584	1.0000	0.9981
arCOG01102	COG01633	1.0000	0.9984
arCOG01925	COG02080	1.0000	0.9901
arCOG02675	COG03252	1.0000	0.9981
arCOG04221	COG00647	1.0000	0.9999
arCOG00673	COG01213	1.0000	0.9999
arCOG04171	COG02090	1.0000	0.9999
arCOG00932	COG02108	1.0000	0.9999
arCOG01395	COG01817	1.0000	0.9996
arCOG02105	COG01708	1.0000	0.9998
arCOG00021	COG01992	1.0000	0.9998
arCOG01710	COG02185	1.0000	0.9996
arCOG04066	COG02413	1.0000	0.9999
arCOG01015	COG01258	1.0000	0.9995
arCOG04398	COG00131	1.0000	0.9999
arCOG01231	COG00378	1.0000	0.9996
arCOG04449	COG00101	1.0000	0.9999
arCOG02676	COG00139	1.0000	0.9999
arCOG01018	COG00565	1.0000	0.9996
arCOG01994	COG01300	1.0000	0.9999
arCOG01991	COG00406	1.0000	0.9996
arCOG02713	COG00526	1.0000	0.9948
arCOG04353	COG01465	1.0000	0.9999
arCOG00031	COG00503	1.0000	0.9996
arCOG00524	COG04635	1.0000	0.9987
arCOG01772	COG02407	1.0000	0.9998
arCOG01217	COG01400	1.0000	0.9996
arCOG00084	COG01818	1.0000	0.9991
arCOG00756	COG00404	1.0000	0.9999
arCOG04167	COG02163	1.0000	0.9999
arCOG00087	COG00518	1.0000	0.9995
arCOG02245	COG01836	1.0000	0.9996
arCOG01641	COG03269	1.0000	0.9991
arCOG03177	COG01846	1.0000	0.9913
arCOG00446	COG02086	1.0000	0.9907
arCOG02772	COG00348	1.0000	0.9992
arCOG02125	COG02801	1.0000	0.9922
arCOG04232	COG01884	1.0000	0.9996
arCOG01415	COG00438	1.0000	0.9989
arCOG04849	SC.00513	1.0000	0.9999
arCOG00163	COG01178	1.0000	0.9856
arCOG04250	COG03382	1.0000	0.9991
arCOG05472	COG04914	1.0000	0.9999
arCOG01036	COG00373	1.0000	0.9993
arCOG02173	COG00602	1.0000	0.9998
arCOG02298	COG01989	1.0000	0.9992
arCOG00305	COG01796	1.0000	0.9976
arCOG01761	COG00195	1.0000	0.9999
arCOG01471	COG03945	1.0000	0.9706
arCOG01907	COG02013	1.0000	0.9996
arCOG01431	COG01171	1.0000	0.9979
arCOG00043	COG01606	1.0000	0.9999
arCOG00981	COG01047	1.0000	0.9730
arCOG04332	COG02606	1.0000	0.9999
arCOG04170	COG02379	1.0000	0.9999
arCOG00472	COG01474	1.0000	0.9996
arCOG01420	COG00297	1.0000	0.9993
arCOG04373	COG00011	1.0000	0.9999
arCOG03617	COG01857	1.0000	0.9966
arCOG05120	COG05014	1.0000	0.9993
arCOG00618	COG00106	1.0000	0.9997
arCOG01409	COG00438	1.0000	0.9998
arCOG03032	COG00457	1.0000	0.8633
arCOG00438	COG01239	1.0000	0.9992
arCOG01663	COG02026	1.0000	0.9963
arCOG00041	COG01926	1.0000	0.9969
arCOG04438	COG01689	1.0000	0.9964
arCOG02316	COG02150	1.0000	0.9990
arCOG03585	COG03547	1.0000	0.9911
arCOG01617	COG00667	1.0000	0.9975
arCOG00457	COG02085	1.0000	0.9999
arCOG00945	COG00641	1.0000	0.8827
arCOG03363	COG02811	1.0000	0.9995
arCOG02303	COG00496	1.0000	0.9995
arCOG04352	COG00141	1.0000	0.9999
arCOG02385	COG00784	1.0000	0.9796
arCOG01812	COG02064	1.0000	0.9999
arCOG02231	COG02509	1.0000	0.9999
arCOG03682	COG00515	1.0000	0.9977
arCOG00615	COG01902	1.0000	0.9925
arCOG01718	COG00064	1.0000	0.9999
arCOG00863	COG00549	1.0000	0.9999
arCOG01548	COG00649	1.0000	0.9995
arCOG01684	COG01777	1.0000	0.9995
arCOG02527	COG03291	1.0000	0.9961
arCOG00025	COG01070	1.0000	0.9973
arCOG00517	COG00491	1.0000	0.9992
arCOG01094	COG02193	1.0000	0.9998
arCOG04069	COG02106	1.0000	0.9999
arCOG00601	COG00517	1.0000	0.9995
arCOG02274	COG03413	1.0000	0.9885
arCOG02658	COG01337	1.0000	0.9587
arCOG01829	COG01681	1.0000	0.9953
arCOG02444	COG03368	1.0000	0.9962
arCOG04881	COG01379	1.0000	0.9999
arCOG04304	COG02451	1.0000	0.9998
arCOG02006	COG01794	1.0000	0.9992
arCOG00169	COG00600	1.0000	0.9992
arCOG00896	COG00463	1.0000	0.9974
arCOG01354	COG02892	1.0000	0.9999
arCOG04156	COG01590	1.0000	0.9990
arCOG04320	COG00274	1.0000	0.9999
arCOG02701	COG01641	1.0000	0.9998
arCOG01006	COG01108	1.0000	0.9987
arCOG00475	COG00685	1.0000	0.9991
arCOG01446	COG00640	1.0000	0.9995
arCOG02240	COG01942	1.0000	0.9997
arCOG03287	COG03408	1.0000	0.9949
arCOG00492	COG01167	1.0000	0.9995
arCOG00727	COG04113	1.0000	0.9979
arCOG06181	COG00526	1.0000	0.8795
arCOG00354	COG01100	1.0000	0.9986
arCOG04348	COG02226	1.0000	0.9981
arCOG03004	COG01917	1.0000	0.9834
arCOG04357	COG01059	1.0000	0.9999
arCOG02465	COG01691	1.0000	0.9999
arCOG01205	COG01708	1.0000	0.8414
arCOG05825	COG01856	1.0000	0.9999
arCOG02160	COG01067	1.0000	0.9703
arCOG00016	COG00524	1.0000	0.9980
arCOG00871	COG00553	1.0000	0.9997
arCOG05256	COG01793	1.0000	0.9998
arCOG00754	COG00579	1.0000	0.9998
arCOG04265	COG01779	1.0000	0.9993
arCOG00936	COG01180	1.0000	0.9999
arCOG00812	COG02002	1.0000	0.9947
arCOG01181	COG00478	1.0000	0.9998
arCOG07520	COG02442	1.0000	0.9998
arCOG02768	COG01266	1.0000	0.9981
arCOG02726	COG00721	1.0000	0.9999
arCOG00060	COG00626	1.0000	0.9991
arCOG03285	COG03387	1.0000	0.9829
arCOG04989	COG00500	1.0000	0.9946
arCOG01843	COG03255	1.0000	0.9984
arCOG01027	COG00083	1.0000	0.9999
arCOG04756	COG00679	1.0000	0.9999
arCOG00229	COG02998	1.0000	0.9999
arCOG04343	COG01751	1.0000	0.9998
arCOG00552	COG01711	1.0000	0.9985
arCOG00024	COG00554	1.0000	0.9995
arCOG01875	COG01475	1.0000	0.9995
arCOG01979	COG01456	1.0000	0.9995
arCOG04445	COG00440	1.0000	0.9989
arCOG01958	COG01226	1.0000	0.9987
arCOG04793	COG05340	1.0000	0.9988
arCOG00166	COG04662	1.0000	0.9999
arCOG04168	COG02174	1.0000	0.9999
arCOG05865	COG01274	1.0000	0.9999
arCOG01050	COG02089	1.0000	0.9872
arCOG03639	COG00121	1.0000	0.9996
arCOG03003	COG00662	1.0000	0.9995
arCOG02305	COG00347	1.0000	0.9840
arCOG02983	COG01278	1.0000	0.9868
arCOG01086	COG00159	1.0000	0.9993
arCOG01323	COG00054	1.0000	0.9990
arCOG00164	COG00555	1.0000	0.9989
arCOG03109	COG01834	1.0000	0.9996
arCOG00584	COG00413	1.0000	0.9986
arCOG01744	COG01988	1.0000	0.9988
arCOG04440	COG04854	1.0000	0.9976
arCOG01631	COG00500	1.0000	0.9230
arCOG04538	COG00190	1.0000	0.9993
arCOG03119	COG01238	1.0000	0.9874
arCOG00834	COG00454	1.0000	0.8802
arCOG04181	COG04046	1.0000	0.9942
arCOG03886	SC.00440	1.0000	0.9970
arCOG02080	COG01361	1.0000	0.9857
arCOG02428	COG01152	1.0000	0.9997
arCOG02019	COG02897	1.0000	0.9773
arCOG04395	COG00391	1.0000	0.9999
arCOG03296	COG02865	1.0000	0.9901
arCOG00953	COG00731	1.0000	0.9997
arCOG00462	COG01194	1.0000	0.9958
arCOG01088	COG00134	1.0000	0.9993
arCOG01858	COG01418	1.0000	0.9986
arCOG00545	COG01236	1.0000	0.9995
arCOG02204	COG02443	1.0000	0.9996
arCOG03247	COG02136	1.0000	0.9999
arCOG01096	COG01814	1.0000	0.9994
arCOG02815	COG00229	1.0000	0.9765
arCOG02969	COG00308	1.0000	0.9900
arCOG01433	COG00133	1.0000	0.9989
arCOG01393	COG01819	1.0000	0.9981
arCOG00264	COG02041	1.0000	0.9998
arCOG01512	COG00146	1.0000	0.9995
arCOG01320	COG00108	1.0000	0.9964
arCOG02255	COG00253	1.0000	0.9985
arCOG00253	COG01004	1.0000	0.9996
arCOG01554	COG00377	1.0000	0.9996
arCOG04147	COG00605	1.0000	0.9984
arCOG00307	COG01603	1.0000	0.9996
arCOG00518	COG03576	1.0000	0.9592
arCOG01888	COG02309	1.0000	0.9842
arCOG00723	COG05483	1.0000	0.9998
arCOG03405	COG05598	1.0000	0.9403
arCOG01449	COG01517	1.0000	0.6522
arCOG02005	COG01794	1.0000	0.9992
arCOG01371	COG01088	1.0000	0.9990
arCOG01488	COG00590	1.0000	0.6905
arCOG04299	COG00181	1.0000	0.9996
arCOG00455	COG00345	1.0000	0.9997
arCOG08990	COG01002	1.0000	0.9820
arCOG04280	COG01940	1.0000	0.9993
arCOG02602	COG02140	1.0000	0.9998
arCOG04083	COG02355	1.0000	0.9991
arCOG03159	COG00310	1.0000	0.9999
arCOG01921	COG02083	1.0000	0.9995
arCOG00771	COG01680	1.0000	0.9984
arCOG01131	COG00436	1.0000	0.9983
arCOG02014	COG00147	1.0000	0.9993
arCOG00254	COG01712	1.0000	0.9986
arCOG02120	COG01569	1.0000	0.9960
arCOG02942	COG00328	1.0000	0.9988
arCOG04874	COG02055	1.0000	0.9593
arCOG04817	COG01083	1.0000	0.9848
arCOG04444	COG04747	1.0000	0.8759
arCOG02572	COG00655	1.0000	0.9656
arCOG00691	COG01574	1.0000	0.9993
arCOG04183	COG01998	1.0000	0.9994
arCOG04126	COG02126	1.0000	0.9998
arCOG00257	COG01744	1.0000	0.9832
arCOG04472	COG01920	1.0000	0.9999
arCOG02207	COG00708	1.0000	0.9958
arCOG02271	COG03413	1.0000	0.9904
arCOG02681	COG01753	1.0000	0.0555
arCOG02381	COG01776	1.0000	0.9707
arCOG05763	COG04003	1.0000	0.9990
arCOG03154	COG01372	1.0000	0.9293
arCOG01421	COG00058	1.0000	0.9986
arCOG04807	COG01297	1.0000	0.9909
arCOG03333	COG04273	1.0000	0.9233
arCOG01477	COG01230	1.0000	0.9969
arCOG01070	COG00446	1.0000	0.9998
arCOG00578	COG01645	1.0000	0.9997
arCOG01982	COG00434	1.0000	0.9997
arCOG04582	COG00389	1.0000	0.9975
arCOG04300	COG00113	1.0000	0.9995
arCOG00461	COG02231	1.0000	0.9957
arCOG07813	SC.00184	1.0000	0.9721
arCOG02228	COG02246	1.0000	0.9991
arCOG04767	COG00652	1.0000	0.9938
arCOG04466	COG00733	1.0000	0.9931
arCOG04761	COG01968	1.0000	0.9996
arCOG04408	COG01880	1.0000	0.9991
arCOG03229	COG02454	1.0000	0.9999
arCOG04369	COG01548	1.0000	0.9985
arCOG05046	COG00036	1.0000	0.9969
arCOG04548	COG01146	1.0000	0.8393
arCOG05061	COG00176	1.0000	0.9948
arCOG02796	COG02133	1.0000	0.9900
arCOG04120	COG00469	1.0000	0.9995
arCOG02159	COG04089	1.0000	0.9992
arCOG02705	COG04799	1.0000	0.9996
arCOG00113	COG00156	1.0000	0.9996
arCOG01929	COG01975	1.0000	0.9755
arCOG01472	COG02461	1.0000	0.9977
arCOG04463	COG03389	1.0000	0.9995
arCOG05764	COG03682	1.0000	0.9710
arCOG00424	COG00608	1.0000	0.9991
arCOG01239	COG01901	1.0000	0.9986
arCOG01624	COG01453	1.0000	0.9777
arCOG06130	COG01882	1.0000	0.9936
arCOG00199	COG01120	1.0000	0.9701
arCOG00732	COG01846	1.0000	0.9996
arCOG03902	COG03385	1.0000	0.8883
arCOG04390	COG04068	1.0000	0.9967
arCOG00657	COG01060	1.0000	0.9970
arCOG08550	COG01753	1.0000	0.9981
arCOG04321	COG02848	1.0000	0.9978
arCOG07522	COG00640	1.0000	0.6057
arCOG01064	COG00446	1.0000	0.9483
arCOG04482	COG01891	1.0000	0.9948
arCOG06073	COG01866	1.0000	0.9598
arCOG03413	COG02453	1.0000	0.9824
arCOG03028	COG00694	1.0000	0.9978
arCOG00612	COG00516	1.0000	0.9995
arCOG02694	COG01826	1.0000	0.9713
arCOG01873	COG02068	1.0000	0.9908
arCOG05739	COG03862	1.0000	0.9848
arCOG06128	COG01615	1.0000	0.9388
arCOG00668	COG01208	1.0000	0.9963
arCOG03056	COG00671	1.0000	0.9987
arCOG03641	COG00205	1.0000	0.9695
arCOG02754	COG03039	1.0000	0.6837
arCOG02491	COG02319	1.0000	0.9814
arCOG01133	COG00436	1.0000	0.9879
arCOG04701	COG00239	1.0000	0.9135
arCOG01208	COG01708	1.0000	0.9991
arCOG00151	COG01653	1.0000	0.8831
arCOG05745	COG00446	1.0000	0.9941
arCOG05007	COG00424	1.0000	0.3238
arCOG01295	COG00446	1.0000	0.9600
arCOG02606	COG00695	1.0000	0.9920
arCOG06113	SC.00488	1.0000	0.9055
arCOG01074	COG00494	1.0000	0.6909
arCOG04152	COG01395	1.0000	0.9989
arCOG05757	COG04377	1.0000	0.5486
arCOG00916	COG00160	1.0000	0.9966
arCOG07904	COG01656	1.0000	0.8672
arCOG04360	COG01614	1.0000	0.9967
arCOG01980	COG02069	1.0000	0.9953
arCOG04396	COG02061	1.0000	0.9867
arCOG03839	COG02253	1.0000	0.9633
arCOG04145	COG00168	1.0000	0.9826
arCOG04694	COG00178	1.0000	0.9989
arCOG00052	COG00166	1.0000	0.9978
arCOG01100	COG04802	1.0000	0.8909
arCOG04164	COG04034	1.0000	0.9491
arCOG07337	COG03250	1.0000	0.1329
arCOG01221	COG01986	1.0000	0.9992
arCOG03602	COG04690	1.0000	0.9223
arCOG00719	COG02405	1.0000	0.3643
arCOG03086	COG01724	1.0000	0.9665
arCOG03246	COG01509	1.0000	0.9419
arCOG04382	COG01927	1.0000	0.9859
arCOG02884	COG04743	1.0000	0.9986
arCOG01359	COG01031	1.0000	0.9784
arCOG04458	COG02457	1.0000	0.9994
arCOG00030	COG00503	1.0000	0.9912
arCOG01139	COG01310	1.0000	0.9981
arCOG00407	COG00017	1.0000	0.9996
arCOG04084	COG02152	1.0000	0.9975
arCOG01226	COG01703	1.0000	0.9995
arCOG01697	COG01048	1.0000	0.9995
arCOG00520	COG03467	1.0000	0.9961
arCOG02836	COG00864	1.0000	0.9760
arCOG02066	COG02044	1.0000	0.9856
arCOG04424	COG03377	1.0000	0.9619
arCOG03769	SC.00419	1.0000	0.9228
arCOG02569	COG00038	1.0000	0.9991
arCOG01224	COG01849	1.0000	0.9987
arCOG01759	COG01259	1.0000	0.9256
arCOG03458	COG02119	1.0000	0.9898
arCOG00135	COG00477	1.0000	0.9391
arCOG01346	COG01534	1.0000	0.9994
arCOG01861	COG03481	1.0000	0.9925
arCOG05252	COG04741	1.0000	0.8357
arCOG00245	COG00287	1.0000	0.9983
arCOG04871	COG02045	1.0000	0.7546
arCOG05316	COG02057	1.0000	0.9047
arCOG04890	COG01905	1.0000	0.9920
arCOG04354	COG01906	1.0000	0.9995
arCOG03047	COG00457	1.0000	0.9534
arCOG01811	COG02064	1.0000	0.9990
arCOG02221	COG01848	1.0000	0.9125
arCOG00422	COG01085	1.0000	0.9992
arCOG04058	COG01872	1.0000	0.9483
arCOG00722	COG02886	1.0000	0.9755
arCOG04464	COG01775	1.0000	0.9814
arCOG01586	COG01522	1.0000	0.9872
arCOG01137	COG00824	1.0000	0.9966
arCOG00844	COG00454	1.0000	0.9918
arCOG04477	COG01860	1.0000	0.9996
arCOG04361	COG05423	1.0000	0.9173
arCOG04537	COG01894	1.0000	0.9882
arCOG07590	COG02936	1.0000	0.3195
arCOG01595	COG02232	1.0000	0.9930
arCOG01283	COG01545	1.0000	0.9523
